group_key,s0,da,db,dk,dall
DFPAKSUCGFBDDF,0.0019962636864635534,0.0007964929125589475,0.0015441350248217365,0.0012912475438193768,0.0019560827316578797
DGFTWBUZRHAHTH,0.00290373600884817,0.0003460483082641675,0.0006809105942384699,5.324424695449161e-05,0.00287859781743143
DGFVZQGXKQCQGK,0.03298504708221575,0.032554585954230816,0.028012151265249335,0.03199183874394929,0.03289811585656949
DIOYAVUHUXAUPX,0.03587754239505779,0.03208212717901835,0.03512240185647847,0.0004511821820536166,0.03587393268042338
DIRFUJHNVNOBMY,0.040232851147854125,0.04016149877735062,0.040171993193350346,0.0380611278504475,0.0402105334338338
DIZKGJLRHOCMTP,0.12426859237656677,0.11641624641229761,0.12279273797975632,0.11965110805019301,0.12387795208972031
DJNZZLZKAXGMMC,0.01664768621317614,0.01582039318972623,0.006380950525956528,0.012520711117157787,0.01656397424081305
DJRKHTCUXRGYEU,0.0023949498672812567,0.0007261724942729203,0.00042397847763229156,4.2147991991502154e-08,0.0023503520963951688
DKNWSYNQZKUICI,0.014052053190582944,0.013787826936146625,0.008822540257651156,0.012927029173411911,0.014004371604868828
DKYWVDODHFEZIM,0.031959232447499354,0.025811373007007,0.031190322456069584,0.031230820475843954,0.03195909684740471
DLAPIMGBBDILHJ,0.0019184942083270184,3.988866024868263e-06,0.0010763533237624916,0.00021145312292305987,0.0017789026320044312
DMBHHRLKUKUOEG,0.006732872753989124,3.313778745649143e-06,0.004289196514494621,0.0018857464922916222,0.006731379582575095
DMJNNHOOLUXYBV,0.01981707225976207,1.4502693489459872e-05,0.018832711894717705,0.002163382829706382,0.019817063333063444
DNDNWOWHUWNBCK,0.004157518623034963,5.210504223154833e-06,0.0034833430424687653,0.0004678274808587032,0.004127653838967743
DNRJTBAOUJJKDY,0.025506355527289873,0.02447328749471449,0.013395644587396149,0.02162813859018015,0.02461698421588273
DNTGGZPQPQTDQF,0.007793686971553688,1.4323821223259647e-06,0.005014304722325518,0.0014646693854715237,0.007793279781262362
DNUAYCRATWAJQE,0.005997847946160525,0.005495187890518396,0.0009391601016166522,0.0037719758713970334,0.0059976182486505885
DOIRQSBPFJWKBE,0.078441278482372,0.07131008508484594,0.06282114611717597,0.06810772552784981,0.07549830552028153
