key,libraries,routes,in_msnlib_v1_0
SRZRLJWUQFIZRH,MCEBIO,parent;recorded,True
SSALRORMOVCZTK,ENAMMOL,parent;recorded,False
SSAMIOWVUGBIJK,MCEBIO,parent;recorded,True
SSAOWRVGWUAING,MCEDIV,parent;recorded,False
SSBAYRDZQRGYLJ,MCESCAF,parent;recorded,True
SSBMXZRJCLERIB,MCEDIV,parent;recorded,False
SSBVKVOZCYBBFQ,ENAMDISC,parent;recorded,False
SSBZLMMXFQMHDP,TARGETMOL,parent;recorded,False
SSCHAQRMNSXUGZ,OTAVAPEP,parent;recorded,True
SSCJTZIYYXWBCR,ENAMDISC,parent;recorded,False
SSCSSDNTQJGTJT,MCEBIO;MCEDRUG,parent;recorded,True
SSDJOPSNIOIPDD,MCEDIV,parent;recorded,False
SSDRNUPMYCFXGM,MCEBIO;MCEDRUG,parent;recorded,True
SSDVMCMHDZFAKI,MCEDIV,parent;recorded,False
SSDVUXUHMNYKKP,MCEDIV,parent;recorded,False
SSELJBBXNXQLJW,MCEDIV,parent;recorded,False
SSENFVQTMPFEBP,MCEDIV,parent;recorded,False
SSEXMUKRNXSQFH,MCEDIV,parent;recorded,False
SSFIMFRAQHYXAB,MCEDIV,parent;recorded,False
SSFPOWGTSSRZDF,MCESCAF,parent;recorded,True
SSFRKPVAZFUAIC,MCEDIV,parent;recorded,False
SSFVOEAXHZGTRJ,MCEBIO,parent;recorded,True
SSFXFPCIUUFGJD,NIHNP,parent;recorded,True
SSHCYZWXUNHOGS,ENAMDISC,parent;recorded,False
SSHDCSVVYFBIPD,MCEDIV,parent;recorded,False
SSHIIUIONBLFSR,ENAMMOL,parent;recorded,False
SSIGCMAOWARZNA,ENAMDISC,parent;recorded,False
SSILLNKKGHHWOP,MCESCAF,parent;recorded,True
SSISHJJTAXXQAX,MCEBIO;TARGETMOL,parent;recorded,True
SSIZLKDLDKIHEV,MCEBIO,parent;recorded,True
SSJOHOLYLOWEFA,MCEDIV;MCESCAF,parent;recorded,True
SSJPPUWBZAUFKU,ENAMDISC,parent;recorded,False
SSJXIUAHEKJCMH,MCEDRUG,parent;recorded,False
SSKGDQBPVMFYNR,MCEDIV,parent;recorded,False
SSKJSMLBIMXBKQ,MCEDIV;MCESCAF,parent;recorded,True
SSKMZXCYCIHGCO,OTAVAPEP,parent;recorded,True
SSKOHLFXGMTIMJ,MCEDIV,parent;recorded,False
SSKRTIGXTNVPGP,MCEDIV,parent;recorded,False
SSKXNRFTTJSBQJ,ENAMDISC,parent;recorded,False
SSKZHTJPMHEWFU,ENAMMOL,parent;recorded,False
SSLBVCKJSWFVQK,MCEDIV,parent;recorded,False
SSLKTQQOQJLHRE,MCEDIV,parent;recorded,False
SSLNORZCZMFOLG,ENAMMOL,parent;recorded,False
SSLRNGHYOQCRDD,MCEDIV,parent;recorded,False
SSMCNUGKNFSYFI,ENAMMOL,parent;recorded,False
SSMDKDSSWULMQT,ENAMMOL,parent;recorded,False
SSMMTEXHOJCFAT,MCESCAF,parent;recorded,True
SSMSBSWKLKKXGG,MCEBIO;MCEDRUG,parent;recorded,True
SSNAPUUWBPZGOY,MCEBIO,parent;recorded,True
SSNKNUIFMZUJTL,MCEBIO,parent;recorded,True
SSNLWNVXEKGFEL,ENAMDISC,parent;recorded,False
SSNMLKNJEUSPDY,MCEBIO,parent;recorded,True
SSNNAZIMPALQIR,MCEBIO,parent;recorded,True
SSOLCCJAIPNOMJ,ENAMDISC,parent;recorded,False
SSOLNOMRVKKSON,MCEBIO;MCEDRUG,parent;recorded,True
SSOOVGDIVBPDDF,ENAMDISC,parent;recorded,False
SSOSEZKUOLIOFN,ENAMDISC,parent;recorded,False
SSOUOSCZTLFAPR,MCEBIO;MCEDRUG,parent;recorded,True
SSOWVJRCWPTTLK,MCEDIV,parent;recorded,False
SSOZPLGCGOFQTG,MCEDIV,parent;recorded,False
SSPJICILXUJMSB,MCEDIV,parent;recorded,False
SSPJSBPDDJPRML,ENAMDISC,parent;recorded,False
SSPUNHMDVZXFMA,ENAMDISC,parent;recorded,False
SSPYKVRECSNVLY,ENAMMOL,parent;recorded,False
SSQAXSNCMRBPGJ,NIHNP,parent;recorded,True
SSQPWTVBQMWLSZ,MCEBIO;MCEDRUG,parent;recorded,True
SSRDSYXGYPJKRR,MCEBIO,parent;recorded,True
SSRFLFQSWZLGNB,MCEDIV,parent;recorded,False
SSRUADKMODCJPZ,ENAMDISC,parent;recorded,False
SSRVKABZYRFQJT,MCEDIV,parent;recorded,False
SSSABMODNNUTPX,OTAVAPEP,parent;recorded,True
SSSHKEQGNYNSEW,ENAMDISC,parent;recorded,False
SSSSSRHTQJUDRO,MCEDIV,parent;recorded,False
SSSVHAHWCKZZHG,MCEDIV,parent;recorded,False
SSTHNMMZWFFZRH,MCEDIV;MCESCAF,parent;recorded,True
SSTKFZVKVKZALO,MCEDIV,parent;recorded,False
SSTKTMCDROXOIL,OTAVAPEP,parent;recorded,True
SSUFECODNVILSX,MCEBIO,parent;recorded,True
SSUJKUZSYHMYHU,MCEDIV,parent;recorded,False
SSUMVVHRTRQNRG,NIHNP,parent;recorded,True
SSUZOQJWFQYTES,ENAMDISC,parent;recorded,False
SSVHQKZUFBBLJY,NIHNP,parent;recorded,True
SSVJNCASCKBAOR,ENAMDISC,parent;recorded,False
SSVLCZQLLNOMIS,MCESCAF,parent;recorded,True
SSVOKNDZBJKXNL,MCEDIV,parent;recorded,False
SSVUVYKVZTVSJC,MCESCAF,parent;recorded,True
SSVVMXWVOAEDFQ,MCEDIV,parent;recorded,False
SSVYWNWPSWLJBW,MCEDIV,parent;recorded,False
SSWFBVDDNGNOTK,ENAMDISC,parent;recorded,False
SSWIQIUOBLUKHT,MCEBIO,parent;recorded,True
SSWRPBFAFQMOIT,ENAMDISC,parent;recorded,False
SSWVPYMSHHEYAB,MCEBIO,parent;recorded,True
SSWWRHADJAAFOY,ENAMDISC,parent;recorded,False
SSXIYYIVIXTNBS,MCEDIV,parent;recorded,False
SSXJHQZOHUYEGD,TARGETMOL,parent;recorded,False
SSXZLOYQLIGXTD,ENAMDISC,parent;recorded,False
SSYUWECTPJGUGD,NIHNP,parent;recorded,True
SSZGBLVNQOUFFH,ENAMMOL,parent;recorded,False
SSZHESNDOMBSRV,MCEBIO,parent;recorded,True
STAFOGVMELKGRI,MCEBIO,parent;recorded,True
STBGAOJBBBPLNE,ENAMDISC,parent;recorded,False
STBIXQTVCIFCRE,MCEDIV,parent;recorded,False
STBKBEVCEQEGDH,ENAMDISC,parent;recorded,False
STBWJPWQQLXSCK,MCEBIO,parent;recorded,True
STCJBPOHDALPMV,MCEDIV,parent;recorded,False
STCKISBTVVVKLT,ENAMDISC,parent;recorded,False
STCOOQWBFONSKY,MCEDIV,parent;recorded,False
STCRSKDDWLDYSP,MCESCAF,parent;recorded,True
STDQYQIMIXUXAN,MCEDIV,parent;recorded,False
STECHSJQSBEHDK,MCEDIV,parent;recorded,False
STEKXRIRKFKCJO,ENAMDISC,parent;recorded,False
STENGGCBFQYSKB,MCEDIV,parent;recorded,False
STEQTZOENAMHLZ,NIHNP,parent;recorded,True
STEZZNHIDQQPSW,ENAMDISC,parent;recorded,False
STFFIQHUWFISBB,TARGETMOL,parent;recorded,False
STFGMNFXJKUCPC,MCEDIV,parent;recorded,False
STFNBHABMVODER,ENAMDISC,parent;recorded,False
STFPRWGXGKEBHE,ENAMDISC,parent;recorded,False
STHCUIYTMRZLKB,MCEDIV,parent;recorded,False
STHLXLUSLMASDH,MCEDIV,parent;recorded,False
STHQLVAXUQBVCF,ENAMDISC,parent;recorded,False
STICYZWBTCHYBJ,MCESCAF,parent;recorded,True
STIFBIJLIRLZEP,MCEDIV,parent;recorded,False
STISILKYJPIPGX,MCEDIV,parent;recorded,False
STIUCRPIPHGCTG,OTAVAPEP,parent;recorded,True
STIULNAHSVLXRY,MCEDIV,parent;recorded,False
STJAPSSBPJEAEI,ENAMDISC,parent;recorded,False
STJKZARVVAISJM,MCEBIO,parent;recorded,True
STJLVHWMYQXCPB,MCEBIO,parent;recorded,True
STKSXGRNGHNBMG,ENAMDISC,parent;recorded,False
STKUCSFEBXPTAY,MCEBIO;NIHNP;TARGETMOL,parent;recorded,True
STKYPAFSDFAEPH,MCEBIO,parent;recorded,True
STLCPXUBVZCLGG,ENAMDISC,parent;recorded,False
STLIDIDHVXAQNF,OTAVAPEP,parent;recorded,True
STLNUMIUXISGQQ,MCEBIO,parent;recorded,True
STMIIPIFODONDC,MCEBIO,parent;recorded,True
STMNAPXMGWBZSF,NIHNP;TARGETMOL,parent;recorded,True
STMVWYPCJWAVQJ,MCEDIV,parent;recorded,False
STNUFYASKJIPNN,MCEDIV,parent;recorded,False
STOFZDWAOIVESL,MCESCAF,parent;recorded,True
STOVLLPUQSQRJZ,ENAMDISC,parent;recorded,False
STOXYJGKXUSUIX,MCEDIV;MCESCAF,parent;recorded,True
STOYMKJWHHPSDH,NIHNP,parent;recorded,True
STPGLGMRGVVEKX,ENAMDISC,parent;recorded,False
STPHINHQVXOYAH,MCEDIV,parent;recorded,False
STPHKMFMNORJQN,ENAMDISC,parent;recorded,False
STPSLAZMEWZDAJ,MCEBIO,parent;recorded,True
STPVPAFDCJFWCQ,MCEDIV,parent;recorded,False
STQGQHZAVUOBTE,MCEBIO;MCEDRUG,parent;recorded,True
STQSCPKEDPZICH,ENAMDISC,parent;recorded,False
STQVIHXMGNSAPQ,ENAMDISC,parent;recorded,False
STQXOMYIGNWPDF,OTAVAPEP,parent;recorded,True
STRAKIRRNVFMFT,MCEDIV,parent;recorded,False
STRDELBOLPUUFN,OTAVAPEP,parent;recorded,True
STRKXVWQHQOABW,ENAMDISC,parent;recorded,False
STSAAMVHZMHGOE,ENAMDISC,parent;recorded,False
STSLPRRNSYCFTQ,NIHNP,parent;recorded,True
STSLSMOJBBRHHI,ENAMDISC,parent;recorded,False
STTIDFKWQFKJRY,ENAMDISC,parent;recorded,False
STTMSHYCXJDTDZ,MCEDIV,parent;recorded,False
STTZSECZMJHULR,ENAMDISC,parent;recorded,False
STUILHSSJRSSKT,MCEDIV,parent;recorded,False
STUSMORMWQBCBQ,ENAMDISC,parent;recorded,False
STUWGJZDJHPWGZ,MCEBIO;MCEDRUG,parent;recorded,True
STWGYLGJKXOVGS,ENAMDISC,parent;recorded,False
STWOLASEDZEYMR,MCEDIV,parent;recorded,False
STWQSXABPBMJPZ,ENAMDISC,parent;recorded,False
STWSYAQQODGCQK,ENAMDISC,parent;recorded,False
STWTUEAWRAIWJG,MCEBIO,parent;recorded,True
STXXJRAORSDCEP,NIHNP,parent;recorded,True
STYCQQCWPHBTIH,NIHNP,parent;recorded,True
STYHXLCQOVKLCW,MCEDIV,parent;recorded,False
STZBXYSJLSLIFA,MCEDIV,parent;recorded,False
STZHGZSDHHYOEX,ENAMDISC,parent;recorded,False
STZYTFJPGGDRJD,MCEBIO;MCEDRUG,parent;recorded,True
SUAMIYWLXFROHE,MCEDIV,parent;recorded,False
SUAPQGLGNKUSLY,NIHNP,parent;recorded,True
SUAPXTGRSZTZQV,ENAMDISC,parent;recorded,False
SUAREUWTIOWSFF,OTAVAPEP,parent;recorded,True
SUBAJCMZIUKVQH,MCEDIV,parent;recorded,False
SUBDBMMJDZJVOS,MCEBIO;MCEDRUG,parent;recorded,True
SUCGWBJSOQUFIC,MCEDIV;MCESCAF,parent;recorded,True
SUCRVEWGWOONEG,MCESCAF,parent;recorded,True
SUDAHWBOROXANE,MCEBIO,parent;recorded,True
SUDCOTPDAPRFMT,ENAMDISC,parent;recorded,False
SUDOBBXXGMPBKF,ENAMMOL,parent;recorded,False
SUDVQVUJMZQNHR,NIHNP,parent;recorded,True
SUEAHVAYPMIWAF,NIHNP,parent;recorded,True
SUERNIDJXRCISS,ENAMDISC,parent;recorded,False
SUETYXKNGRYXIQ,ENAMMOL,parent;recorded,False
SUEVMKVWYVLVHK,ENAMDISC,parent;recorded,False
SUFAFPUIUAUDQQ,MCEDIV,parent;recorded,False
SUFXXEIVBZJOAP,MCEBIO,parent;recorded,True
SUGAIJFAZZRWCO,MCEDIV,parent;recorded,False
SUGCYSKUDKOKDX,ENAMMOL,parent;recorded,False
SUGDSKDKCOFIQN,ENAMMOL,parent;recorded,False
SUGFGGXFPNVDBQ,ENAMMOL,parent;recorded,False
SUGIIZKOCZAQBM,MCESCAF,parent;recorded,True
SUGUOUZNEVCCME,MCEDIV,parent;recorded,False
SUGVAAHYSKJZOJ,MCEDIV,parent;recorded,False
SUGVYNSRNKFXQM,MCEBIO,parent;recorded,True
SUHGHYDZMKMAFI,MCEDIV,parent;recorded,False
SUHOOTKUPISOBE,MCEBIO,parent;recorded,True
SUHOQUVVVLNYQR,MCEBIO;MCEDRUG;TARGETMOL,parent;recorded,True
SUIOGAIRFROYPT,ENAMDISC,parent;recorded,False
SUIPVTCEECPFIB,MCEBIO,parent;recorded,True
SUISVXVYBSBQPX,ENAMDISC,parent;recorded,False
SUIZRDJCBVPASY,MCEBIO,parent;recorded,True
SUJPOGCFLVSXOZ,MCEDIV,parent;recorded,False
SUJUHGSWHZTSEU,MCEBIO;MCEDRUG,parent;recorded,True
SUJWXVMCICDIQP,MCEDIV,parent;recorded,False
SUKYNQVMXBODRO,MCEDIV,parent;recorded,False
SULTXEBDWVGVTP,MCEDIV,parent;recorded,False
SULVEWXRMJSPEQ,ENAMDISC,parent;recorded,False
SULYEHHGGXARJS,MCEBIO,parent;recorded,True
SULYVXZZUMRQAX,MCEDRUG,parent;recorded,False
SUMDYPCJJOFFON,MCEBIO,parent;recorded,True
SUMLUEMPKVTMAF,MCEDIV,parent;recorded,False
SUMRMKIZAWFIDM,MCEDIV,parent;recorded,False
SUMUOXMXYBWPRO,ENAMDISC,parent;recorded,False
SUNCACOTKLUNHD,MCEBIO,parent;recorded,True
SUNWYJFRYFFSCU,MCEDIV,parent;recorded,False
SUNXHXDJOIXABJ,MCEBIO,parent;recorded,True
SUODGRFPXHSGKG,ENAMDISC,parent;recorded,False
SUOFVNRISRZNJB,MCEDIV,parent;recorded,False
SUOQVWWOAYYUQC,ENAMMOL,parent;recorded,False
SUPKOOSCJHTBAH,MCEBIO;MCEDRUG,parent;recorded,True
SUPQPCQJBYPRPC,MCEBIO,parent;recorded,True
SUQBYZOVFZQJCR,ENAMDISC,parent;recorded,False
SUQUWOWOBYKCGO,MCEDIV;MCESCAF,parent;recorded,True
SUQYWJFPMXSAJL,MCEDIV,parent;recorded,False
SUQZXLUIKZXADU,MCEBIO,parent;recorded,True
SURAANZTKGOQJC,MCEDIV,parent;recorded,False
SURHFEFXOWMWCE,MCEDIV,parent;recorded,False
SURZAHRCOBVXOC,MCEDIV;MCESCAF,parent;recorded,True
SUSDGTMJKOGWSZ,MCEBIO,parent;recorded,True
SUSXQEYPNDORDQ,MCEBIO,parent;recorded,True
SUTILNQZLMILEN,MCEDIV,parent;recorded,False
SUTJFOSSIANBOB,MCEDIV,parent;recorded,False
SUTUBQHKZRNZRA,TARGETMOL,parent;recorded,False
SUTZULMHNVZNRQ,ENAMDISC,parent;recorded,False
SUUMKHOVGVYGOP,MCEBIO,parent;recorded,True
SUUNLJKWNNJDDT,MCEDIV,parent;recorded,False
SUUUJAAOBLOAGA,MCEDIV,parent;recorded,False
SUUYOTAOHACFEY,MCESCAF,parent;recorded,True
SUVDKDZUAMNVGY,ENAMMOL,parent;recorded,False
SUVLCPXHINSIHV,ENAMDISC;ENAMMOL,parent;recorded,False
SUVMJBTUFCVSAD,MCEBIO;TARGETMOL,parent;recorded,True
SUVNIEIEGRWBFQ,MCESCAF,parent;recorded,True
SUWIPBQDWSTEDN,MCEDIV,parent;recorded,False
SUWLHSPMWCUXEL,MCEDIV;MCESCAF,parent;recorded,True
SUXWXCLQCDXWFA,ENAMDISC,parent;recorded,False
SUXYTSNUWGRMRJ,NIHNP,parent;recorded,True
SUYDJGAZOQXONR,TARGETMOL,parent;recorded,False
SUYLTDFWHNXGDX,NIHNP,parent;recorded,True
SUYRLXYYZQTJHF,TARGETMOL,parent;recorded,False
SUYUTNCKIOLMAJ,MCEBIO,parent;recorded,True
SUYVUBYJARFZHO,TARGETMOL,parent;recorded,False
SUZAIPDXWIYMQX,MCEDIV,parent;recorded,False
SUZCHODXFJYVKA,MCEDIV,parent;recorded,False
SUZJCQAODKVNKG,ENAMDISC,parent;recorded,False
SUZLSTBSAKWFIT,MCEDIV;MCESCAF,parent;recorded,True
SUZVXMUGEXTLIF,ENAMDISC,parent;recorded,False
SVACPAYDZRMRNE,ENAMMOL,parent;recorded,False
SVAUAIZDSMENJW,OTAVAPEP,parent;recorded,True
SVBOIEXGALEPEE,ENAMMOL,parent;recorded,False
SVCACVNLXDYQND,MCEDIV,parent;recorded,False
SVCPILBFQWTZFW,NIHNP,parent;recorded,True
SVCRXDDLDXEULM,ENAMMOL,parent;recorded,False
SVCXROXAJQFHLV,MCEDIV;MCESCAF,parent;recorded,True
SVDLCWLAYSVXHX,MCEDIV,parent;recorded,False
SVDRENNUIOOQAO,MCEDIV,parent;recorded,False
SVDWMRTZSYORGU,ENAMMOL,parent;recorded,False
SVEBYYWCXTVYCR,MCEDRUG,parent;recorded,False
SVEFEGJXEBSVRI,ENAMDISC,parent;recorded,False
SVEITPQNCDXZDC,MCEDIV;MCESCAF,parent;recorded,True
SVENPFFEMUOOGK,MCEBIO,parent;recorded,True
SVERCPVVXWSXHD,ENAMMOL,parent;recorded,False
SVFFDKYNFVUNGU,MCEDIV,parent;recorded,False
SVFZYTFTNGGFBF,MCEDIV,parent;recorded,False
SVGOJJZXRJJDLY,NIHNP,parent;recorded,True
SVGPJIHTSCXODY,MCEDIV,parent;recorded,False
SVGRIJCSKWXOPA,MCEBIO,parent;recorded,True
SVGVHOQEOMNPIA,ENAMDISC,parent;recorded,False
SVHJCTSSYQPWEV,MCEBIO,parent;recorded,True
SVHKLRWQMXKWTN,ENAMDISC,parent;recorded,False
SVHMRPGJUIJTAS,MCEDIV,parent;recorded,False
SVHZZRUCWOYDFL,MCEDIV,parent;recorded,False
SVILYTGTUZZSEK,MCEDIV,parent;recorded,False
SVINQHQHARVZFF,TARGETMOL,parent;recorded,False
SVIRDPGSLUIQPZ,ENAMDISC,parent;recorded,False
SVKJEUSESWZLJH,ENAMMOL,parent;recorded,False
SVKZRZMXVKLSEC,MCEDIV,parent;recorded,False
SVLPTSFNXDYPJY,MCEDIV,parent;recorded,False
SVMIVGQGKBJXOY,ENAMDISC,parent;recorded,False
SVMNWKSHXSBDJZ,MCEDIV,parent;recorded,False
SVODPDAFDFBZHL,MCEDIV,parent;recorded,False
SVODPDGZZZLROC,ENAMDISC,parent;recorded,False
SVOQIEJWJCQGDQ,MCEBIO;MCEDRUG,parent;recorded,True
SVOSJHXTTMOJJG,ENAMDISC,parent;recorded,False
SVPTYFQAPONVFM,MCEDIV,parent;recorded,False
SVPXMZMYETUJKI,MCEDIV,parent;recorded,False
SVQAHDTVQQXCJJ,ENAMDISC,parent;recorded,False
SVQPFZSOPIOVNJ,MCESCAF,parent;recorded,True
SVRBVAGZOMOUJS,MCEDIV;MCESCAF,parent;recorded,True
SVRKUMUNVWPPJM,MCEDIV,parent;recorded,False
SVRPQELBVVTWSW,ENAMMOL,parent;recorded,False
SVSBMWDRQDUELL,MCEDIV;MCESCAF,parent;recorded,True
SVSFIWWTSKYYQY,ENAMDISC,parent;recorded,False
SVSVJNDACVERIX,MCEDIV,parent;recorded,False
SVSYDDSARYTIKE,MCEBIO,parent;recorded,True
SVSYJTYGPLVUOZ,MCEBIO,parent;recorded,True
SVTBMSDMJJWYQN,MCEBIO,parent;recorded,True
SVTDOMHDLQBGEU,ENAMDISC,parent;recorded,False
SVTJFXGZHSBTFG,MCEDIV,parent;recorded,False
SVTKZJPSTQAQQE,MCEDIV,parent;recorded,False
SVTPXVXFTKTVOC,MCESCAF,parent;recorded,True
SVTQPJWACKAHNM,MCEDIV,parent;recorded,False
SVTQTTADXQJUHO,MCEDIV,parent;recorded,False
SVTUTNKMUDRAQU,OTAVAPEP,parent;recorded,True
SVUDFAVZLCGQAU,NIHNP,parent;recorded,True
SVUFJGDPIYCRAK,ENAMDISC,parent;recorded,False
SVURIXNDRWRAFU,MCEBIO,parent;recorded,True
SVUVYHFYZBCYRF,NIHNP,parent;recorded,True
SVUZJWAAXPEMKJ,MCEBIO,parent;recorded,True
SVVKZIFZVLIXSA,MCEDIV,parent;recorded,False
SVVLTFRWXPJZSM,MCESCAF,parent;recorded,True
SVWCBTATFDXJHQ,MCEDIV,parent;recorded,False
SVXDPQSXRYCGHN,MCEDIV,parent;recorded,False
SVXJDTNFJXKATR,MCEBIO,parent;recorded,True
SVXSEIBXDXXNIG,ENAMDISC,parent;recorded,False
SVYPWYJFUJVOJW,ENAMDISC,parent;recorded,False
SVZACITTZNWEEV,ENAMDISC,parent;recorded,False
SVZHCHXKVDXTIC,MCEDIV,parent;recorded,False
SVZNZIMJKDPQAB,ENAMDISC,parent;recorded,False
SVZXIEJDAKWINH,MCESCAF,parent;recorded,True
SWAJPHCXKPCPQZ,TARGETMOL,parent;recorded,False
SWAPNPGYTCQAPC,ENAMDISC,parent;recorded,False
SWATVGLQNICAFU,ENAMDISC,parent;recorded,False
SWAYDMBIVODOHV,MCESCAF,parent;recorded,True
SWBLGXOAQMOVDA,MCEDIV,parent;recorded,False
SWCQGCDTPJOMFY,ENAMMOL,parent;recorded,False
SWCQGLRHFLSNPL,ENAMDISC,parent;recorded,False
SWCXVCMYMXLAPJ,MCEDIV,parent;recorded,False
SWECFVALNGKOFS,MCEDIV,parent;recorded,False
SWEIKSJKAUQOLA,ENAMDISC,parent;recorded,False
SWELIMKTDYHAOY,MCEBIO,parent;recorded,True
SWEOAXMICIJCQC,MCEBIO,parent;recorded,True
SWEOZWCZKCAHTR,MCEDIV,parent;recorded,False
SWFOWEWGIWRVFS,MCEDIV,parent;recorded,False
SWGBWGZKQLIWBX,MCEDIV,parent;recorded,False
SWGKAHCIOQPKFW,MCEBIO,parent;recorded,True
SWGNWESKLIEOIK,MCEDIV,parent;recorded,False
SWGPOLJRYSDVMX,MCEDIV,parent;recorded,False
SWGREABJKDLDLO,ENAMDISC,parent;recorded,False
SWGZPJPZKZUWHD,ENAMDISC,parent;recorded,False
SWHIVSUFNKSRKF,MCEDIV;MCESCAF,parent;recorded,True
SWHZSLVPYAGDEU,ENAMDISC,parent;recorded,False
SWIFAFFYXWZUIX,MCEDIV,parent;recorded,False
SWIGLLMSRXLGCV,ENAMMOL,parent;recorded,False
SWIROVJVGRGSPO,TARGETMOL,parent;recorded,False
SWIUEMANOAFYHY,ENAMMOL,parent;recorded,False
SWIXIKDIHSZRRQ,MCEDIV,parent;recorded,False
SWJBHFDLMKOOQE,MCESCAF,parent;recorded,True
SWJIBJMKYFCRKI,MCEDIV,parent;recorded,False
SWJKEJFGRNATJK,MCEDIV,parent;recorded,False
SWJLTKXURNHVHE,NIHNP,parent;recorded,True
SWJOMZRFHWDJCX,NIHNP,parent;recorded,True
SWJQUMITKGXPAA,ENAMDISC,parent;recorded,False
SWKAVEUTKGKHSR,MCEBIO,parent;recorded,True
SWKPKONEIZGROQ,ENAMMOL,parent;recorded,False
SWLKIFGKTBATMR,ENAMDISC,parent;recorded,False
SWLMUYACZKCSHZ,MCEBIO;MCEDRUG,parent;recorded,True
SWLNXMJZQXZBCB,NIHNP,parent;recorded,True
SWMBSQOIQMEUOU,OTAVAPEP,parent;recorded,True
SWMDAPWAQQTBOG,MCEBIO;MCEDRUG,parent;recorded,True
SWNBFQKIMCBNRL,NIHNP,parent;recorded,True
SWNBSTHBTVVPPK,MCEDIV,parent;recorded,False
SWNOGOKELGIVLF,MCEDIV,parent;recorded,False
SWNONMWOFAXQHM,ENAMMOL,parent;recorded,False
SWNYYOUPHXRUGO,MCEDIV,parent;recorded,False
SWOCJTPEMFIVIE,ENAMDISC,parent;recorded,False
SWODDJWJUGOAQB,MCEBIO,parent;recorded,True
SWODVSZHKFPVSW,ENAMDISC,parent;recorded,False
SWODYYGVIJCFIE,MCESCAF,parent;recorded,True
SWOVVKGLGOOUKI,MCEBIO,parent;recorded,True
SWPKMTGYQGHLJS,TARGETMOL,parent;recorded,False
SWQLNZPPKYQUJB,MCEDIV;MCESCAF,parent;recorded,True
SWQXTRMSZRDCES,ENAMMOL,parent;recorded,False
SWRJDUCBRJSBRL,MCEDIV,parent;recorded,False
SWRRQWDSFRAIIA,MCEDIV,parent;recorded,False
SWSAOHQFTLUUDS,MCEDIV,parent;recorded,False
SWSIUUIXPSADGX,ENAMMOL,parent;recorded,False
SWSQIUJGAPEZGR,ENAMDISC,parent;recorded,False
SWSVKXVWATZWAW,MCEDIV,parent;recorded,False
SWSWXZGYLOZQCY,MCEDIV,parent;recorded,False
SWTMOFFYOXKQNN,MCEBIO,parent;recorded,True
SWTPGOWCTFLPIB,MCESCAF,parent;recorded,True
SWTWSENUBBDRMU,OTAVAPEP,parent;recorded,True
SWTXHGKBVPDUOZ,ENAMDISC,parent;recorded,False
SWUARLUWKZWEBQ,MCEBIO,parent;recorded,True
SWUAVNFZMCWAJZ,MCEDIV,parent;recorded,False
SWUDQORVRAKJDP,MCEDIV,parent;recorded,False
SWUDWVKZAMIMSW,ENAMDISC,parent;recorded,False
SWUIQEBPZIHZQS,MCEBIO,parent;recorded,True
SWVANSRYZBDRAG,MCEDIV,parent;recorded,False
SWVBPJMJJQONPB,ENAMMOL,parent;recorded,False
SWVDNEGGBBYXGS,NIHNP;TARGETMOL,parent;recorded,True
SWVGHQSSMCMUDG,MCEDIV,parent;recorded,False
SWWGHYAUNIROLS,ENAMDISC,parent;recorded,False
SWWRURAYYBNSQC,MCESCAF,parent;recorded,True
SWWVFYHSSOWZMF,MCEBIO,parent;recorded,True
SWXKKHOIHPDGEF,ENAMDISC,parent;recorded,False
SWXOGPJRIDTIRL,MCEBIO;MCEDRUG,parent;recorded,True
SWXYQTMGNFNTDC,ENAMMOL,parent;recorded,False
SWYNNQDXDKGGOR,ENAMDISC,parent;recorded,False
SWYRVCGNMNAFEK,NIHNP,parent;recorded,True
SWZMSZQQJRKFBP,MCEBIO;MCEDRUG;TARGETMOL,parent;recorded,True
SWZWQRQOHGSIJL,MCEDIV,parent;recorded,False
SWZWXLDKCRRQLN,MCEDIV,parent;recorded,False
SWZXEVABPLUDIO,MCEBIO,parent;recorded,True
SXADBPDDEWLWOA,MCEDIV,parent;recorded,False
SXASFDFEYQMBTO,ENAMDISC,parent;recorded,False
SXAZMILISJFADP,MCEDIV,parent;recorded,False
SXBAZUOKCIRPAI,ENAMDISC,parent;recorded,False
SXBBJBBFQDMDCF,MCESCAF,parent;recorded,True
SXBJIMWMFHOKNH,ENAMDISC,parent;recorded,False
SXCBRDKMIGQBFU,ENAMDISC,parent;recorded,False
SXCCBRAAIUVZCQ,ENAMMOL,parent;recorded,False
SXCWSIIKYMYXJS,ENAMDISC,parent;recorded,False
SXCXVIBZRADHQB,ENAMMOL,parent;recorded,False
SXDVBKGOIYFFMU,ENAMMOL,parent;recorded,False
SXDXYAUMBOSIFA,ENAMDISC,parent;recorded,False
SXEPPYTUCBLQGT,ENAMMOL,parent;recorded,False
SXEPUCNUHGLCHC,MCEDIV,parent;recorded,False
SXFFRRVYLAKLES,ENAMMOL,parent;recorded,False
SXFIXVKLRFTKOH,ENAMMOL,parent;recorded,False
SXFKFRRXJUJGSS,TARGETMOL,parent;recorded,False
SXFQBUKKIKMRPM,MCEBIO;MCESCAF,parent;recorded,True
SXFRYWQSHMYMKU,ENAMMOL,parent;recorded,False
SXFXJRJLDIDKJK,ENAMDISC,parent;recorded,False
SXGSYHDLSPXCMU,NIHNP,parent;recorded,True
