spectrum_id,compound_name,adduct,ion_mode,task_polarity,source_file,scan,create_time,precursor_mz_gnps,exact_mass_gnps,structure_route,smiles_used,key,scaffold_group,formula_parent,mono_parent,theoretical_mz,precursor_err_da,mh_mz_theoretical,elements,n_components_raw,charged_raw,charged_parent,heavy_atoms,pool_library_keys,coiso_other_ion_within_0.7,coiso_isomer_in_pool,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00011906605,Fluostatin C,M-H,Negative,Negative,Pool1_20230523050905.mzML,3138,2023-09-18 11:43:29.0,323.056,324.063,gnps_smiles,CC12C(O1)C(C3=C4C(=C(C=C3C2=O)O)C5=C(C4=O)C=CC=C5O)O,CXDDSWUAYSPFRJ,O=C1c2ccccc2-c2ccc3c(c21)CC1OC1C3=O,C18H12O6,324.06338810399996,323.05611210399996,-0.00011210399998162757,325.07066410399995,C;H;O,1.0,False,False,24.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CCMSLIB00011906606,Fridamycin B,M-H,Negative,Negative,Pool1_20230523050905.mzML,3416,2023-09-18 11:43:29.0,485.145,486.153,gnps_smiles,[H]C1(C2=C(C3=C(C(C4=C(C3=O)C=CC(CC(O)(CC(O)=O)C)=C4O)=O)C=C2)O)CC(C(C(O1)C)O)O,LKLNNJGYAYDANM,O=C1c2ccccc2C(=O)c2cc(C3CCCCO3)ccc21,C25H26O10,486.15259703199985,485.14532103199986,-0.00032103199987432163,487.15987303199984,C;H;O,1.0,False,False,35.0,,,,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906607,Kaempferol,M-H,Negative,Negative,Pool1_20230523050905.mzML,3124,2023-09-18 11:43:29.0,285.04,286.048,gnps_smiles,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,IYRMWMYZSQPJKC,O=c1cc(-c2ccccc2)oc2ccccc12,C15H10O6,286.04773803999996,285.04046203999997,-0.0004620399999453184,287.05501403999995,C;H;O,1.0,False,False,21.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906608,Lactonamycin Z,M-H,Negative,Negative,Pool1_20230523050905.mzML,3230,2023-09-18 11:43:29.0,584.141,585.148,gnps_smiles,CC1C(C(CC(O1)OC23COC4(C2(C(=O)C5=C(C3=O)C=C6C=C(C7=C(C6=C5O)CN(C7=O)C)O)OC(=O)C4)OC)O)O,FUPCTCUEYKCRGQ,O=C1CC2OCC3(OC4CCCCO4)C(=O)c4cc5ccc6c(c5cc4C(=O)C23O1)CNC6=O,C28H27NO13,585.148239924,584.140963924,3.607600001487299e-05,586.155515924,C;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906609,Naphthgeranine C,M-H,Negative,Negative,Pool1_20230523050905.mzML,2396,2023-09-18 11:43:29.0,371.114,372.121,gnps_smiles,CC1(C2CC(C(=CC2C3=C(O1)C(=O)C4=C(C3=O)C=C(C=C4O)O)CO)O)C,SAUXNHFIRMCZCG,O=C1C2=C(C(=O)c3ccccc31)C1C=CCCC1CO2,C20H20O7,372.12090297999987,371.1136269799999,0.00037302000009731273,373.12817897999986,C;H;O,1.0,False,False,27.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906610,3-Methoxyanthranilic acid,M-H,Negative,Negative,Pool10_20230523075759.mzML,1701,2023-09-18 11:43:29.0,166.051,167.058,gnps_smiles,COC1=CC=CC(=C1N)C(=O)O,SXOPCLUOUFQBJV,c1ccccc1,C8H9NO3,167.058243148,166.050967148,3.285199997549171e-05,168.065519148,C;H;N;O,1.0,False,False,12.0,,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906611,Cyclothialidine,M-H,Negative,Negative,Pool10_20230523075759.mzML,525,2023-09-18 11:43:29.0,640.193,641.2,gnps_smiles,CC1=C2C(=C(C=C1O)O)CSCC(NC(=O)C(COC2=O)NC(=O)C3C(CCN3C(=O)C(CO)N)O)C(=O)NC(C)C(=O)O,HMHQWJDFNVJCHA,O=C1OCC(NC(=O)C2CCCN2)C(=O)NCCSCc2ccccc21,C26H35N5O12S,641.20029256,640.1930165599999,-1.6559999949095072e-05,642.20756856,C;H;N;O;S,1.0,False,False,44.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906612,Dehydromutactin,M-H,Negative,Negative,Pool10_20230523075759.mzML,2780,2023-09-18 11:43:29.0,283.061,284.068,gnps_smiles,CC1=CC(=C2C(=C1C3=CC(=CC(=O)O3)O)C=CC=C2O)O,BHLYFNZONJFBSR,O=c1cccc(-c2cccc3ccccc23)o1,C16H12O5,284.068473484,283.061197484,-0.00019748400001162736,285.07574948399997,C;H;O,1.0,False,False,21.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906613,Elaiophylin,M-H,Negative,Negative,Pool10_20230523075759.mzML,5000,2023-09-18 11:43:29.0,1023.59,1024.6,gnps_smiles,CCC1C(OC(CC1OC2CC(C(C(O2)C)O)O)(C(C)C(C(C)C3C(C=CC=CC(=O)OC(C(C=CC=CC(=O)O3)C)C(C)C(C(C)C4(CC(C(C(O4)C)CC)OC5CC(C(C(O5)C)O)O)O)O)C)O)O)C,OSERMIPXNLXAPD,O=C1C=CC=CCC(CCCC2CC(OC3CCCCO3)CCO2)OC(=O)C=CC=CCC(CCCC2CC(OC3CCCCO3)CCO2)O1,C54H88O18,1024.5970659760003,1023.5897899760002,0.00021002399978442554,1025.6043419760003,C;H;O,1.0,False,False,72.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906614,Formycin-A,M-H,Negative,Negative,Pool10_20230523075759.mzML,162,2023-09-18 11:43:29.0,266.089,267.097,gnps_smiles,C1=NC2=C(NN=C2C(=N1)N)C3C(C(C(O3)CO)O)O,KBHMEHLJSZMEMI,c1ncc2n[nH]c(C3CCCO3)c2n1,C10H13N5O4,267.096753896,266.089477896,-0.0004778960000066945,268.104029896,C;H;N;O,1.0,False,False,19.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906615,Glycerinopyrin,M-H,Negative,Negative,Pool10_20230523075759.mzML,1102,2023-09-18 11:43:29.0,214.072,215.079,gnps_smiles,CC1=CN(C(=C1)C(=O)OCC(CO)O)O,SXYWLZJRRKWFOC,c1cc[nH]c1,C9H13NO5,215.079372516,214.07209651600002,-9.651600001348015e-05,216.086648516,C;H;N;O,1.0,False,False,15.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906616,Hormaomycin,M-H,Negative,Negative,Pool10_20230523075759.mzML,5767,2023-09-18 11:43:29.0,1127.46,1128.47,gnps_smiles,CCC(C)C1C(=O)N2CC(CC2C(=O)OC(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)C3=CC=CC=C3)CC4CC4[N+](=O)[O-])C(C)C5=CC=CC=C5)NC(=O)C(CC6CC6[N+](=O)[O-])NC(=O)C7=CC=C(N7O)Cl)C)C=CC,YOUXQVRIWHZWQN,O=C(NC(CC1CC1)C(=O)NC1COC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(CC2CC2)NC(=O)C(Cc2ccccc2)NC1=O)c1ccc[nH]1,C55H69ClN10O14,1128.468324568,1127.461048568,-0.0010485679999874264,1129.4756005680001,C;Cl;H;N;O,1.0,False,False,80.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906617,Lankamycin,M-H,Negative,Negative,Pool10_20230523075759.mzML,4639,2023-09-18 11:43:29.0,831.475,832.482,gnps_smiles,CC1CC(C(C(O1)OC2C(CC(C(=O)C(C(C(C(OC(=O)C(C(C2C)OC3CC(C(C(O3)C)OC(=O)C)(C)OC)C)C(C)C(C)O)C)OC(=O)C)C)(C)O)C)O)OC,JQMACDQCTNFQMM,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,C42H72O16,832.482036224,831.474760224,0.00023977600005764543,833.4893122240001,C;H;O,1.0,False,False,58.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00011906618,Nikkomycin Wz,M-H,Negative,Negative,Pool10_20230523075759.mzML,161,2023-09-18 11:43:29.0,449.131,450.139,gnps_smiles,C1=CC(=CC=C1CC(C(=O)NC(C2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)N)O,OYCLBNIIDBPMMU,O=C(CCc1ccccc1)NCC1CCC(n2ccc(=O)[nH]c2=O)O1,C19H22N4O9,450.13867828399987,449.1314022839999,-0.0004022839999038297,451.14595428399986,C;H;N;O,1.0,False,False,32.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906619,Nikkomycin ZT,M-H,Negative,Negative,Pool10_20230523075759.mzML,167,2023-09-18 11:43:29.0,508.169,509.176,gnps_smiles,O=C(O)C(NC(=O)C(N)C(C)C(O)C1=NC=C(O)C=C1)C2OC(N3C=C(C(=O)NC3=O)C)C(O)C2O,OTRUVRNVZQVUTJ,O=C(CCCc1ccccn1)NCC1CCC(n2ccc(=O)[nH]c2=O)O1,C21H27N5O10,509.17579206399995,508.16851606399996,0.0004839360000232773,510.18306806399994,C;H;N;O,1.0,False,False,36.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906620,Nocardichelin A,M-H,Negative,Negative,Pool10_20230523075759.mzML,5960,2023-09-18 11:43:29.0,742.476,743.483,gnps_smiles,CCCCCCCCCCCCCC=CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)C1COC(=N1)C2=CC=CC=C2O)O)O,DRENPLQXPKBWFG,c1ccc(C2=NCCO2)cc1,C40H65N5O8,743.4833140400001,742.47603804,-3.8040000049477385e-05,744.4905900400001,C;H;N;O,1.0,False,False,53.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906621,Strophanthin,M-H,Negative,Negative,Pool10_20230523075759.mzML,1104,2023-09-18 11:43:29.0,583.276,584.283,gnps_smiles,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC7C(C(C(C(O7)CO)O)O)O,FHIREUBIEIPPMC,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCCCO6)CO5)CC4CCC23)CO1,C36H54O14,710.351356408,709.344080408,-126.06808040800001,711.3586324080001,C;H;O,1.0,False,False,50.0,,,,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906622,Tetracenomycin A2,M-H,Negative,Negative,Pool10_20230523075759.mzML,5876,2023-09-18 11:43:29.0,421.093,422.1,gnps_smiles,CC1=C(C(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C3=O)C=C(C=C4O)OC)OC)C(=O)OC,BXLGPMDGOMEFBX,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,C23H18O8,422.10016753599984,421.09289153599985,0.00010846400016362168,423.10744353599983,C;H;O,1.0,False,False,31.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906623,"""1,3,4-Trimethoxyindole-2-carboxylic acid""",M-H,Negative,Negative,Pool10_20230523075759.mzML,2359,2023-09-18 11:43:29.0,250.072,251.079,gnps_smiles,COC1=CC=CC2=C1C(=C(N2OC)C(=O)O)OC,MYISVUCUXCGGQM,c1ccc2[nH]ccc2c1,C12H13NO5,251.079372516,250.07209651600002,-9.651600001348015e-05,252.086648516,C;H;N;O,1.0,False,False,18.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00011906624,Urdamycin E,M-H,Negative,Negative,Pool10_20230523075759.mzML,3156,2023-09-18 11:43:29.0,889.332,890.339,gnps_smiles,CC1C(CCC(O1)OC23C(=O)CC(CC2(C(=CC4=C3C(=O)C5=C(C4=O)C(=C(C=C5)C6CC(C(C(O6)C)O)OC7CCC(C(O7)C)OC8CC(C(C(O8)C)O)O)O)SC)O)(C)O)O,WDNBUGBJVRAIKE,O=C1C2=C(C(=O)c3ccc(C4CC(OC5CCC(OC6CCCCO6)CO5)CCO4)cc31)C1(OC3CCCCO3)C(=O)CCCC1C=C2,C44H58O17S,890.3394713960002,889.3321953960002,-0.0001953960002083477,891.3467473960003,C;H;O;S,1.0,False,False,62.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906625,Caboxamycin,M-H,Negative,Negative,Pool3_20230523054253.mzML,4085,2023-09-18 11:43:29.0,254.046,255.053,gnps_smiles,C1=CC=C(C(=C1)C2=NC3=C(C=CC=C3O2)C(=O)O)O,CRLJZJZGYIYVSO,c1ccc(-c2nc3ccccc3o2)cc1,C14H9NO4,255.053157768,254.04588176800002,0.00011823199997706979,256.060433768,C;H;N;O,1.0,False,False,19.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906626,Chlorothricin,M-H,Negative,Negative,Pool3_20230523054253.mzML,5860,2023-09-18 11:43:29.0,953.373,954.38,gnps_smiles,CC1CC23C(C=CCCCCC4C=CC5C(C4(C(=O)OC(=C2O)C(=O)O3)C)CCCC5OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC(=O)C8=C(C=CC(=C8C)Cl)OC)O)C=C1C(=O)O,WUXHQHDSSKBJFH,O=C1OC23C=C1OC(=O)C1C(C=CC4C(OC5CCC(OC6CC(OC(=O)c7ccccc7)CCO6)CO5)CCCC41)CCCCC=CC2C=CCC3,C50H63ClO16,954.380463616,953.373187616,-0.00018761599994832068,955.3877396160001,C;Cl;H;O,1.0,False,False,67.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906627,Cladosporin,M-H,Negative,Negative,Pool3_20230523054253.mzML,3754,2023-09-18 11:43:29.0,291.124,292.131,gnps_smiles,CC1CCCC(O1)CC2CC3=C(C(=CC(=C3)O)O)C(=O)O2,WOMKDMUZNBFXKG,O=C1OC(CC2CCCCO2)Cc2ccccc21,C16H20O5,292.13107374,291.12379774,0.00020226000003731315,293.13834973999997,C;H;O,1.0,False,False,21.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906628,Desferrioxamine X3,M-H,Negative,Negative,Pool3_20230523054253.mzML,1845,2023-09-18 11:43:29.0,613.357,614.364,gnps_smiles,C1CCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCCCCCN(C(=O)CCC(=O)NCC1)O)O)O,ARKUODUKOCWLOB,O=C1CCC(=O)NCCCCCNC(=O)CCC(=O)NCCCCCNC(=O)CCC(=O)NCCCCCCN1,C28H50N6O9,614.3639271800001,613.3566511800001,0.00034881999988556345,615.3712031800002,C;H;N;O,1.0,False,False,43.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906629,Desoxy-Concanamycin,M-H,Negative,Negative,Pool3_20230523054253.mzML,5593,2023-09-18 11:43:29.0,848.517,849.524,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906630,g-Naphthocyclinon,M-H,Negative,Negative,Pool3_20230523054253.mzML,5492,2023-09-18 11:43:29.0,673.156,674.164,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906631,Indole-3-propionic acid,M-H,Negative,Negative,Pool3_20230523054253.mzML,2485,2023-09-18 11:43:29.0,188.072,189.079,gnps_smiles,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O,GOLXRNDWAUTYKT,c1ccc2[nH]ccc2c1,C11H11NO2,189.078978592,188.071702592,0.0002974079999944479,190.086254592,C;H;N;O,1.0,False,False,14.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906632,Kanchanamycin C,M-H,Negative,Negative,Pool3_20230523054253.mzML,4252,2023-09-18 11:43:29.0,1052.63,1053.63,gnps_smiles,CC1CCC(C(C(CC(C(C=CC=CC(=O)OC(C(C=CC=C(C(CC(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)O)C)C)C(C)CCCC=CCCCN=C(N)N)C)O)O)C)O,RMHABCFPUZPVNZ,O=C1C=CC=CCCCCCCCCCCCC2CCCC(CCCCCCCCC=CC=CCCO1)O2,C54H91N3O17,1053.6348484520001,1052.627572452,0.0024275480000142124,1054.6421244520002,C;H;N;O,1.0,False,False,74.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906633,Lasalocid,M-H,Negative,Negative,Pool3_20230523054253.mzML,6102,2023-09-18 11:43:29.0,589.375,590.382,gnps_smiles,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O,BBMULGJBVDDDNI,O=C(CCCCCc1ccccc1)CC1CCC(C2CCCCO2)O1,C34H54O8,590.3818686879999,589.3745926879999,0.00040731200010668545,591.389144688,C;H;O,1.0,False,False,42.0,,,,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906634,Naphthomycin A,M-H,Negative,Negative,Pool3_20230523054253.mzML,5025,2023-09-18 11:43:29.0,718.279,719.286,gnps_smiles,CC1C=CC=CC=C(C(=O)NC2=C(C(=O)C3=C(C2=O)C=C(C(=C3C(=O)C(=CC(C(C(C=CC(CC=C(C(=O)CC1O)C)O)C)O)C)C)O)C)Cl)C,AXEGRHYJHHPVDH,O=C1C=CCCC=CCCCC=CC(=O)c2cccc3c2C(=O)C=C(NC(=O)C=CC=CC=CCCC1)C3=O,C40H46ClNO9,719.286109732,718.278833732,0.0001662680000436012,720.293385732,C;Cl;H;N;O,1.0,False,False,51.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906635,Sulfomycin-I,M-H,Negative,Negative,Pool3_20230523054253.mzML,3879,2023-09-18 11:43:29.0,1243.31,1244.32,gnps_smiles,CC=C1C2=NC(=C(O2)C)C(=O)NC(=C)C(=O)NC(=C)C3=NC(=CO3)C4=C(C=CC(=N4)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C5=NC(=CS5)C(=O)NC(C(=O)NC(=CC(C)O)C6=NC(=C(O6)C)C(=O)NC(C7=NC(=CS7)C(=O)N1)OC)C(C)O,HLGFNEKJPGHMHW,C=C1NC(=O)c2coc(n2)C(=C)NC(=O)c2csc(n2)CNC(=O)c2coc(n2)C(=C)NC(=O)CNC(=O)c2csc(n2)-c2cccnc2-c2coc(n2)C(=C)NC1=O,C54H52N16O16S2,1244.3188615839997,1243.3115855839997,-0.0015855839997129806,1245.3261375839998,C;H;N;O;S,1.0,False,False,88.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906636,Tetracenomycin B1,M-H,Negative,Negative,Pool3_20230523054253.mzML,5779,2023-09-18 11:43:29.0,349.072,350.079,gnps_smiles,CC1=CC(=CC2=CC3=C(C(=C12)O)C(=O)C4=C(C3=O)C=C(C=C4O)OC)O,CXOLVKMMHKZPPM,O=C1c2ccccc2C(=O)c2cc3ccccc3cc21,C20H14O6,350.0790381679999,349.0717621679999,0.00023783200009575012,351.0863141679999,C;H;O,1.0,False,False,26.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906637,Tigloside,M-H,Negative,Negative,Pool3_20230523054253.mzML,5241,2023-09-18 11:43:29.0,1157.47,1158.47,gnps_smiles,O=C(OCC1OC(OC2OC(COC(=O)C(=CC)C)C(O)C(O)C2OC3OC(CO)C(OC(=O)C(=CC)C)C(OC(=O)C(=CC)C)C3O)C(OC4OC(CO)C(OC(=O)C(=CC)C)C(OC(=O)C(=CC)C)C4O)C(O)C1O)C(=CC)C,BHAUYHDLIURVPC,C1CCC(OC2CCCOC2OC2OCCCC2OC2CCCCO2)OC1,C54H78O27,1158.473047236,1157.465771236,0.004228764000117735,1159.480323236,C;H;O,1.0,False,False,81.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906638,Tirandamycin B,M-H,Negative,Negative,Pool3_20230523054253.mzML,3594,2023-09-18 11:43:29.0,432.166,433.174,gnps_smiles,CC1C2C(=O)C3C(O3)(C(O2)(OC1C(C)C=C(C)C=CC(=C4C(=O)CNC4=O)O)C)CO,LYJKREGDQDJIDC,O=C1CNC(=O)C1=CC=CC=CCC1CC2OC(O1)C1OC1C2=O,C22H27NO8,433.17366682399995,432.16639082399996,-0.0003908239999645957,434.18094282399994,C;H;N;O,1.0,False,False,31.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906639,WS-79089-A,M-H,Negative,Negative,Pool3_20230523054253.mzML,5223,2023-09-18 11:43:29.0,487.103,488.111,gnps_smiles,CC1CC2=CC3=C(C4=C(C(C3)O)C(=C5C(=C4O)C(=O)C6=C(C5=O)C(=CC=C6)O)OC)C(=C2C(=O)O1)O,HRWPMELFEHBAIH,O=C1OCCc2cc3c(cc21)-c1cc2c(cc1CC3)C(=O)c1ccccc1C2=O,C27H20O9,488.1107322199998,487.1034562199998,-0.0004562199998190408,489.1180082199998,C;H;O,1.0,False,False,36.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906640,"""3,7-Dihydroxy-3-Methylisocoumarin""",M-H,Negative,Negative,Pool4_20230523055945.mzML,2605,2023-09-18 11:43:29.0,191.035,192.042,no_structure,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
