cmp_key,recorded_key14s,parent_keys,scaffold_groups,n_distinct_smiles,smiles,name,uchem_ids,first_release,releases,n_records,nce_ladder,n_nce,instruments,n_instruments,precursor_mz,mh_calc,heavy_atoms,elements,n_frag_raw,formula,confidence,publication,authors,license,any_smiles_ik_mismatch,max_abs_mh_error_da,scaffold_group,n_scaffold_groups_in_records,uchem_id_in_2023_11_tree,in_msg15_any_route,in_msg15_recorded_route,in_msg15_parent_route,in_msg15_simchallenge,in_mspred_msg_labels,in_muru_registry_keys,in_muru_exposed_pop_keys,in_muru_dev_pop_keys,in_pr7_keys,in_comparator_keys,in_msnlib_9lib_keys,in_msnlib_v1_4lib_keys,in_multims2_reserved,sg_in_muru_registry,sg_in_muru_dev_pop,sg_in_pr7,sg_in_comparator,sg_in_msg15,acyclic,msg15_nn_tanimoto,msg15_nn_smiles,msg15_same_formula_n_structures,msg15_same_formula_max_tanimoto,tagged_release,ge3_nce,clean_compound_level,clean_primary,clean_conservative,clean_strict_msg_scaffold
VTNQPKFIQCLBDU,VTNQPKFIQCLBDU,VTNQPKFIQCLBDU,c1ccccc1,1,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide,104,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Q Exactive Plus,1,270.1255,270.12553302688,18.0,"C,Cl,H,N,O",1,C14H20ClNO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.302688003259391e-05,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CCOCN(C(=O)CCl)c1c(C)cccc1CC,2,1.0,True,True,False,False,False,False
VUQUOGPMUUJORT,VUQUOGPMUUJORT,VUQUOGPMUUJORT,c1ccccc1,1,COS(=O)(=O)C1=CC=C(C)C=C1,Methyl p-toluenesulfonate,11100,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,187.0423,187.04234164688,12.0,"C,H,O,S",1,C8H10O3S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.1646879992640606e-05,c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.52,Cc1ccc(S(N)(=O)=O)cc1,0,,True,True,True,False,False,False
VVMQRZZXKNDPOT,VVMQRZZXKNDPOT,VVMQRZZXKNDPOT,C1=CC2CCC(CC1)N2,1,CCC(=O)C1=CCC[C@@H]2CC[C@H]1N2,,11995,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,180.1383,180.13829063088,13.0,"C,H,N,O",1,C11H17NO,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,9.369119993607455e-06,C1=CC2CCC(CC1)N2,1,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,0.6857142857142857,CC(=O)C1=CCCC2CCC1N2,3,0.11320754716981132,True,True,False,False,False,False
WAEXFXRVDQXREF,WAEXFXRVDQXREF,WAEXFXRVDQXREF,c1ccccc1,1,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,Suberoylanilide hydroxamic acid,10701,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,265.1547,265.15466896688,19.0,"C,H,N,O",1,C14H20N2O3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.103311996710545e-05,c1ccccc1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,7,1.0,True,True,False,False,False,False
WARCRYXKINZHGQ,WARCRYXKINZHGQ,WARCRYXKINZHGQ,c1ccccc1,1,C1=CC=C(C=C1)C(=O)NN,Benzoyl hydrazine,3563,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,137.0709,137.07093934288,10.0,"C,H,N,O",1,C7H8N2O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.934288000095876e-05,c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.6956521739130435,NNC(=O)c1cccc(C(=O)NN)c1,5,0.4074074074074074,True,True,True,False,False,False
WBEFUVAYFSOUEA,WBEFUVAYFSOUEA,WBEFUVAYFSOUEA,O=C1C(=Cc2ccccc2)Oc2ccccc21,1,C1=CC(=C(C=C1C=C2C(=O)C3=C(C=C(C=C3O2)O)O)O)O,,11913,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,287.055,287.05501450687996,21.0,"C,H,O",1,C15H10O6,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,1.4506879949749418e-05,O=C1C(=Cc2ccccc2)Oc2ccccc21,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0.7435897435897436,O=C1/C(=C/c2cc(O)c(O)c(O)c2)Oc2cc(O)cc(O)c21,13,0.3076923076923077,True,True,False,False,False,False
WCYVLAMJCQZUCR,WCYVLAMJCQZUCR,WCYVLAMJCQZUCR,c1ccc(Nc2ccncc2)cc1,1,CC(C)NC(=O)NS(=O)(=O)C1=C(C=CN=C1)NC2=CC=CC(=C2)CO,,11529,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,365.1278,365.12780258687997,25.0,"C,H,N,O,S",1,C16H20N4O4S,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,2.5868799866657355e-06,c1ccc(Nc2ccncc2)cc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(CO)c1,1,1.0,True,True,False,False,False,False
WFJIVOKAWHGMBH,WFJIVOKAWHGMBH,WFJIVOKAWHGMBH,c1ccccc1,1,CCCCCCC1=C(C=C(C=C1)O)O,,10935,2025.10,2025.10,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,195.138,195.13795628288,14.0,"C,H,O",1,C12H18O2,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,4.371712000761363e-05,c1ccccc1,1,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,CCCCCCc1ccc(O)cc1O,3,1.0,True,True,False,False,False,False
WJNRPILHGGKWCK,WJNRPILHGGKWCK,WJNRPILHGGKWCK,c1ncncn1,1,CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1,"2,4-Bis(isopropylamino)-6-chloro-1,3,5-triazine",2741,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,230.1167,230.11669965887998,15.0,"C,Cl,H,N",1,C9H16ClN5,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.4112002822439536e-07,c1ncncn1,1,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,4,1.0,True,True,False,False,False,False
WKSAUQYGYAYLPV,WKSAUQYGYAYLPV,WKSAUQYGYAYLPV,c1ccc(-c2cncnc2)cc1,1,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,"5-(4-chlorophenyl)-6-ethylpyrimidine-2,4-diamine",10748,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,249.0902,249.09015056287998,17.0,"C,Cl,H,N",1,C12H13ClN4,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.94371200261412e-05,c1ccc(-c2cncnc2)cc1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1,1.0,True,True,False,False,False,False
WMBWREPUVVBILR,WMBWREPUVVBILR,WMBWREPUVVBILR,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,1,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,,11955,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,459.0922,459.0921878628798,33.0,"C,H,O",1,C22H18O11,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,1.2137120165789383e-05,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,1,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,1.0,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,3,1.0,True,True,False,False,False,False
WQNQTJSLPDZSDK,WQNQTJSLPDZSDK,WQNQTJSLPDZSDK,__ACYCLIC__WQNQTJSLPDZSDK,1,CN(C)CCC[NH+]([O-])S(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"3-(dimethylamino)-N-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctylsulfonyl)propan-1-amine oxide",11828,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,529.0825,529.0825067308799,32.0,"C,F,H,N,O,S",1,C13H17F13N2O3S,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,6.730879931637901e-06,__ACYCLIC__WQNQTJSLPDZSDK,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2857142857142857,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,,False,True,True,True,True,True
WRPIRSINYZBGPK,WRPIRSINYZBGPK,WRPIRSINYZBGPK,c1ccc(Oc2ccnc3ccccc23)cc1,1,FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1,"5,7-dichloro-4-(4-fluorophenoxy)quinoline",3535,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Q Exactive Plus,1,308.004,308.00397392288,20.0,"C,Cl,F,H,N,O",1,C15H8Cl2FNO,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.6077120026002376e-05,c1ccc(Oc2ccnc3ccccc23)cc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,1,1.0,True,True,False,False,False,False
WSPOMRSOLSGNFJ,WSPOMRSOLSGNFJ,WSPOMRSOLSGNFJ,C=C1c2ccccc2Sc2ccccc21,1,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"3-(2-chlorothioxanthen-9-ylidene)-N,N-dimethylpropan-1-amine",11651,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,316.0921,316.09212472288,21.0,"C,Cl,H,N,S",1,C18H18ClNS,standard compound,,"B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,2.4722879970795475e-05,C=C1c2ccccc2Sc2ccccc21,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,3,1.0,True,True,False,False,False,False
WTLBZVNBAKMVDP,WTLBZVNBAKMVDP,WTLBZVNBAKMVDP,__ACYCLIC__WTLBZVNBAKMVDP,1,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,Tris-2-Butoxyethyl--Phosphate,10750,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,399.2506,399.25061668488,26.0,"C,H,O,P",1,C18H39O7P,standard compound,,"C. Meyer [dtc], Q. Fu [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.6684879994954827e-05,__ACYCLIC__WTLBZVNBAKMVDP,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,1.0,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,2,1.0,True,True,False,False,False,False
WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,c1ccccc1,1,CCC1=C(N(C(C)COC)C(=O)CCl)C(C)=CC=C1,2-chloro-N-(2-ethyl-6-methylphenyl)-N-(1-methoxypropan-2-yl)acetamide,268,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,284.1412,284.14118309087996,19.0,"C,Cl,H,N,O",1,C15H22ClNO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.690912006324652e-05,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2,1.0,True,True,False,False,False,False
WXCXUHSOUPDCQV,WXCXUHSOUPDCQV,WXCXUHSOUPDCQV,O=C1CN(c2ccccc2)C(=S)N1c1ccccc1,1,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C,"4-[3-[4-cyano-3-(trifluoromethyl)phenyl]-5,5-dimethyl-4-oxo-2-sulfanylideneimidazolidin-1-yl]-2-fluoro-N-methylbenzamide",11041,2024.11,2024.11,6,"15,30,45,60,75,120",6,Q Exactive,1,465.1003,465.10028609888,32.0,"C,F,H,N,O,S",1,C21H16F4N4O2S,standard compound,,"E. Ceppi [dtc], K. Fenner [dtc], A. Dax [com]",CC BY-SA,False,1.390111998489374e-05,O=C1CN(c2ccccc2)C(=S)N1c1ccccc1,1,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,1.0,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,1,1.0,True,True,False,False,False,False
WXHVQMGINBSVAY,WXHVQMGINBSVAY,WXHVQMGINBSVAY,c1ccc(-n2nc3ccccc3n2)cc1,1,CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,,11934,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,268.1444,268.14443863088,20.0,"C,H,N,O",1,C16H17N3O,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,3.863087999889103e-05,c1ccc(-n2nc3ccccc3n2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.717948717948718,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0,,True,True,True,False,False,False
WYEMLYFITZORAB,WYEMLYFITZORAB,WYEMLYFITZORAB,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,1,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,2-chloro-N-[2-(4-chlorophenyl)phenyl]pyridine-3-carboxamide,2938,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,343.0399,343.03994483087996,23.0,"C,Cl,H,N,O",1,C18H12Cl2N2O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.483087997186885e-05,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,1,1.0,True,True,False,False,False,False
WYKYKTKDBLFHCY,WYKYKTKDBLFHCY,WYKYKTKDBLFHCY,O=c1cccnn1-c1ccccc1,1,NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,5-amino-4-chloro-2-phenylpyridazin-3-one,88,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,222.0429,222.04286602288,15.0,"C,Cl,H,N,O",1,C10H8ClN3O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.3977120011741135e-05,O=c1cccnn1-c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,Nc1cnn(-c2ccccc2)c(=O)c1Cl,1,1.0,True,True,False,False,False,False
WYWZRNAHINYAEF,WYWZRNAHINYAEF,WYWZRNAHINYAEF,c1ccccc1,1,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,2-Ethylhexyl 4-(dimethylamino)benzoate,11075,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,278.2115,278.21145557088,20.0,"C,H,N,O",1,C17H27NO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.4429120009681355e-05,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,7,1.0,True,True,False,False,False,False
XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,c1ccccc1,1,CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,"2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide",274,2024.11,2024.11,6,"15,30,45,60,75,90",6,Q Exactive Plus,1,270.1255,270.12553302688,18.0,"C,Cl,H,N,O",1,C14H20ClNO2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.302688003259391e-05,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CCc1cccc(CC)c1N(COC)C(=O)CCl,2,1.0,True,True,False,False,False,False
XEFZMEARAKSJMJ,XEFZMEARAKSJMJ,XEFZMEARAKSJMJ,c1ccc(Nc2nccc(C3CC3)n2)cc1,1,CC1=NC(=NC(=C1O)C2CC2)NC3=CC=CC=C3,2-Anilino-6-cyclopropyl-4-methylpyrimidine-5-ol,10755,2024.11,2024.11,4,"15,20,25,30",4,Exploris 240 Thermo Scientific,1,242.1288,242.12878856688,18.0,"C,H,N,O",1,C14H15N3O,standard compound,,"B. Beck [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.1433120022275034e-05,c1ccc(Nc2nccc(C3CC3)n2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.5476190476190477,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,2,0.14285714285714285,True,True,True,False,False,False
XFHJDMUEHUHAJW,XFHJDMUEHUHAJW,XFHJDMUEHUHAJW,__ACYCLIC__XFHJDMUEHUHAJW,1,CC(C)(C)NC(=O)C=C,N-Tert-butylacrylamide,11071,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,128.107,128.10699050288,9.0,"C,H,N,O",1,C7H13NO,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,9.497120004198223e-06,__ACYCLIC__XFHJDMUEHUHAJW,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5769230769230769,C=CC(=O)NC(C)(C)CC(C)=O,2,0.09375,True,True,True,True,True,True
XGWIJUOSCAQSSV,XGWIJUOSCAQSSV,XGWIJUOSCAQSSV,O=C(NC1CCCCC1)N1CC(c2ccccc2)SC1=O,1,CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,"5-(4-chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",3527,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,353.1085,353.10850305888005,23.0,"C,Cl,H,N,O,S",1,C17H21ClN2O2S,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,3.0588800541409e-06,O=C(NC1CCCCC1)N1CC(c2ccccc2)SC1=O,1,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,2,1.0,True,True,False,False,False,False
XKGLSKVNOSHTAD,XKGLSKVNOSHTAD,XKGLSKVNOSHTAD,c1ccccc1,1,CCCCC(=O)C1=CC=CC=C1,1-phenylpentan-1-one,10752,2024.11,2024.11,5,"15,20,25,30,40",5,Exploris 240 Thermo Scientific,1,163.1117,163.11174153488,12.0,"C,H,O",1,C11H14O,standard compound,,"C. Meyer [dtc], Q. Fu [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.1534879983373685e-05,c1ccccc1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CCCCC(=O)c1ccccc1,1,1.0,True,True,False,False,False,False
XKJMBINCVNINCA,XKJMBINCVNINCA,XKJMBINCVNINCA,c1ccccc1,1,CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,"3-(3,4-dichlorophenyl)-1-methoxy-1-methylurea",160,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,249.0192,249.01920938688,15.0,"C,Cl,H,N,O",1,C9H10Cl2N2O2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,9.38687998086607e-06,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,1.0,True,True,False,False,False,False
XLNZEKHULJKQBA,XLNZEKHULJKQBA,XLNZEKHULJKQBA,__ACYCLIC__XLNZEKHULJKQBA,1,CCOP(=S)(OCC)SCSC(C)(C)C,Terbufos,3538,2024.11,2024.11,5,"15,30,45,60,75",5,Q Exactive Plus,1,289.0514,289.05140600888,15.0,"C,H,O,P,S",1,C9H21O2PS3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,6.008880006902473e-06,__ACYCLIC__XLNZEKHULJKQBA,1,False,True,True,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,1.0,CCOP(=S)(OCC)SCSC(C)(C)C,1,1.0,True,True,False,False,False,False
XMCHHHBDBWYWSU,XMCHHHBDBWYWSU,XMCHHHBDBWYWSU,O=S(=O)(Nc1ccccn1)c1ccccc1,1,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=C(C=C2)O,,11532,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,266.0594,266.05938867888,18.0,"C,H,N,O,S",1,C11H11N3O3S,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.1321119984586403e-05,O=S(=O)(Nc1ccccn1)c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.5897435897435898,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0,,True,True,True,False,False,False
XMRMVBVJGSKMEN,XMRMVBVJGSKMEN,XMRMVBVJGSKMEN,__ACYCLIC__XMRMVBVJGSKMEN,1,CN(C)CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,"N-[3-(dimethylamino)propyl]-1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonamide",12007,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,385.0627,385.06267910288005,23.0,"C,F,H,N,O,S",1,C9H13F9N2O2S,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,2.0897119952678622e-05,__ACYCLIC__XMRMVBVJGSKMEN,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.36363636363636365,CN(C)CCCNCCCN(C)C,0,,False,True,True,True,True,True
XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,c1ccccc1,1,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,"3-(3,4-dichlorophenyl)-1,1-dimethylurea",292,2024.11,2024.11,8,"15,30,45,60,75,90,120,150",8,Q Exactive Plus,1,233.0243,233.02429476688,14.0,"C,Cl,H,N,O",1,C9H10Cl2N2O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,5.2331200208755035e-06,c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1,1.0,True,True,False,False,False,False
XOKCJXZZNAUIQN,XOKCJXZZNAUIQN,XOKCJXZZNAUIQN,O=C1CCC(c2cccnc2)N1,1,CN1C(CC(C1=O)O)C2=CN=CC=C2,,10887,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,193.0972,193.09715409088,14.0,"C,H,N,O",1,C10H12N2O2,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,4.590911999002856e-05,O=C1CCC(c2cccnc2)N1,1,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CN1C(=O)[C@H](O)C[C@H]1c1cccnc1,1,1.0,True,True,False,False,False,False
