key,scaffold_group,parent_formula,parent_charge,mh_mz,compound_name,n_records,ce_values,n_distinct_ce,ce_units,any_record_in_2023_11,all_records_in_2023_11,recorded_charged,recorded_block1s,date_published,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_union,in_muru_exposed_populations,in_muru_dev,in_pr7,in_comparator,in_msnlib_9lib,sg_in_msg15,sg_in_muru_registry,sg_in_muru_dev,sg_in_pr7,sg_in_comparator,in_range_70_1042_6,charge_neutral_parent,msg_qtof_rows,msg_qtof_ladder_ce,msg_qtof_max_ce,msg_folds,hidden_msg_candidate_strong,hidden_msg_candidate_any_same_formula
UWJUQVWARXYRCG,c1ccc(C2CCCCC2)cc1,C15H23NO2,0,250.18015544281198,O-desmethyl-tramadol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,UWJUQVWARXYRCG,2025-01-17,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,1.0,0.0,,train,False,False
UWVQIROCRJWDKL,O=C1OCCN1Nc1ccccc1,C14H18N2O4,0,279.133933522812,Oxadixyl,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,UWVQIROCRJWDKL,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,19.0,14.0,130.0,train,False,False
UXIGWFXRQKWHHA,c1ccccc1,C11H9I3N2O4,0,614.776927234812,Iotalamic acid,14,10;20;30;40;50;60;70;80;90;100;110;120;130,13,V,True,True,False,UXIGWFXRQKWHHA,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,13.0,13.0,130.0,train,False,False
UXOWGYHJODZGMF,c1ccccc1,C30H53N3O6,0,552.400712882812,Aliskiren,1,40,1,V,True,True,False,UXOWGYHJODZGMF,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,1.0,1.0,40.0,val,False,False
UZFMOKQJFYMBGY,C1CCNCC1,C9H18NO2,0,173.14103028281198,4-Oxypiperidol,6,10;20;30;40;50,5,V,True,True,False,UZFMOKQJFYMBGY,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,6.0,6.0,50.0,train,False,False
UZFMTNNVUZWLQV,C1COCO1,C16H34O2P+,1,290.236369844902,"Tributyl(1,3-dioxolan-2-ylmethyl)phosphonium",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,UZFMTNNVUZWLQV,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
VAIZTNZGPYBOGF,c1ccc(Oc2ccccn2)cc1,C19H20F3NO4,0,384.141719246812,Fluazifop-P-butyl,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VAIZTNZGPYBOGF,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,16.0,16.0,150.0,train,False,False
VAOCPAMSLUNLGC,c1c[nH]cn1,C6H9N3O3,0,172.071667614812,Metronidazole,13,10;20;30;40;50;60;70;80;90;100;110;120,12,V,True,True,False,VAOCPAMSLUNLGC,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,5.0,2.0,35.0,train,False,False
VBCVPMMZEGZULK,O=C(Nc1ccccc1)N1COC2Cc3ccccc3C2=N1,C22H17ClF3N3O7,0,528.0779886908119,Indoxacarb,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VBCVPMMZEGZULK,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,31.0,26.0,150.0,train,False,False
VBQDSLGFSUGBBE,c1ccccc1,C13H22N+,1,193.18195259090197,Benzyl-triethylammonium,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,True,VBQDSLGFSUGBBE,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
VCAVAURZPNANDQ,__ACYCLIC__VCAVAURZPNANDQ,C20H44N+,1,299.354103294902,Ethyl-hexadecyl-dimethylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VCAVAURZPNANDQ,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
VDEUYMSGMPQMIK,c1ccccc1,C7H7NO2,0,138.054954930812,Benzohydroxamic acid,12,10;20;30;40;50;60;70;80;90;100;110,11,V,True,True,False,VDEUYMSGMPQMIK,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,12.0,12.0,110.0,train,False,False
VDLGAVXLJYLFDH,O=C(Nc1ccccc1)C1CCCCC1,C14H17Cl2NO2,0,302.070910610812,Fenhexamid,14,10;20;30;40;50;60;70;80;90;100;110;130;140,13,V,True,True,False,VDLGAVXLJYLFDH,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,12.0,11.0,110.0,train,False,False
VEQOALNAAJBPNY,O=c1cc[nH]n1-c1ccccc1,C11H12N2O,0,189.10223947081198,Antipyrine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VEQOALNAAJBPNY,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,52.0,38.0,50.0,train,False,False
VFCNQNZNPKRXIT,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,C23H25N2+,1,330.208501686902,Malachite green cation,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VFCNQNZNPKRXIT,2025-01-17,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,,,,,False,False
VFHVQBAGLAREND,O=C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,C22H21O2P,0,349.135193008812,"Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VFHVQBAGLAREND,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,9.0,9.0,80.0,train,False,False
VGEREEWJJVICBM,O=C(CCc1ccccc1)c1ccccc1,C15H14O5,0,275.09140001481205,Phloretin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VGEREEWJJVICBM,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,24.0,18.0,70.0,train,False,False
VGKDLMBJGBXTGI,c1ccc(C2CCCc3ccccc32)cc1,C17H17Cl2N,0,306.081081370812,Sertraline,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VGKDLMBJGBXTGI,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,30.0,20.0,90.0,train,False,False
VGONTNSXDCQUGY,O=c1nc[nH]c2c1ncn2C1CCCO1,C10H12N4O4,0,253.09313133081199,2`-Deoxyinosine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VGONTNSXDCQUGY,2025-01-17,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,9.0,9.0,140.0,train,False,False
VHCNQEUWZYOAEV,O=c1[nH]cnnc1-c1ccccc1,C10H10N4O,0,203.09273740681198,Metamitron,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VHCNQEUWZYOAEV,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,9.0,8.0,40.0,train,False,False
VHRSUDSXCMQTMA,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,C22H30O5,0,375.216600526812,6alpha-Methylprednisolone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VHRSUDSXCMQTMA,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,44.0,38.0,50.0,train,False,False
VHVPQPYKVGDNFY,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,C35H38Cl2N8O4,0,705.246583522812,Itraconazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VHVPQPYKVGDNFY,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,14.0,10.0,150.0,test,False,False
VHYCDWMUTMEGQY,c1ccccc1,C18H31NO4,0,326.232584938812,Bisoprolol,17,10;20;30;35;40;50;60;70;80;90;100;110;120;130;140;150,16,V,True,True,False,VHYCDWMUTMEGQY,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,38.0,31.0,150.0,train,False,False
VICYBMUVWHJEFT,__ACYCLIC__VICYBMUVWHJEFT,C15H34N+,1,229.275852974902,Dodecyltrimethylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VICYBMUVWHJEFT,2025-01-17,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,,,,,False,False
VKALYYFVKBXHTF,c1ccccc1,C8H10OS,0,155.05251240681199,3-Methyl-4-(methylthio)phenol,14,10;20;30;40;50;60;70;80;90;100;110;120;130,13,V,True,True,False,VKALYYFVKBXHTF,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,14.0,14.0,130.0,train,False,False
VKYKSIONXSXAKP,C1N2CN3CN1CN(C2)C3,C6H12N4,0,141.11347285081197,Hexamethylenetetramine,8,10;20;30;40;50;60;80,7,V,True,True,False,VKYKSIONXSXAKP,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,3.0,3.0,30.0,train,False,False
VLBAODADJZKAEV,c1ccc([S+](c2ccccc2)C2CC2)cc1,C15H15S+,1,228.09617436690198,Cyclopropyldiphenylsulfonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VLBAODADJZKAEV,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
VMXUWOKSQNHOCA,c1ccoc1,C13H22N4O3S,0,315.148538030812,Ranitidine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VMXUWOKSQNHOCA,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,34.0,24.0,130.0,val,False,False
VOVIALXJUBGFJZ,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,C25H34O6,0,431.2428152748119,Budesonide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VOVIALXJUBGFJZ,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,31.0,26.0,150.0,train,False,False
VOXZDWNPVJITMN,c1ccc2c(c1)CCC1C2CCC2CCCC21,C18H24O2,0,273.184906474812,Estradiol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VOXZDWNPVJITMN,2025-01-17,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,23.0,22.0,150.0,train,False,False
VOZKAJLKRJDJLL,c1ccccc1,C7H10N2,0,123.09167478681199,"2,4-Diaminotoluene",8,10;20;30;40;50;60;70,7,V,True,True,False,VOZKAJLKRJDJLL,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,2.0,2.0,20.0,train,False,False
VPZIYMMSJFWLSP,C1=Cc2ccccc2Nc2ccccc21,C15H12N2O2,0,253.09715409081198,2-Hydroxycarbamazepine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VPZIYMMSJFWLSP,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,26.0,24.0,130.0,train,False,False
VQNQTIUCMJTZGX,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C20H20OP+,1,308.131904776902,(2-Hydroxyethyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VQNQTIUCMJTZGX,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
VRAOBFWNUBUCRN,C(=NNc1ccccc1)C1=[NH+]c2ccccc2C1,C20H24N3O+,1,323.198665274902,Basic yellow 28,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VRAOBFWNUBUCRN,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
VSXIZXFGQGKZQG,C=C(c1ccccc1)c1ccccc1,C16H11NO2,0,250.086255058812,"2-Cyano-3,3-diphenylacrylic acid",7,10;20;30;40;50;70,6,V,True,True,False,VSXIZXFGQGKZQG,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,4.0,4.0,40.0,train,False,False
VSZGPKBBMSAYNT,C1=CCCCC1,C16H28N2O4,0,313.212183842812,Oseltamivir,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VSZGPKBBMSAYNT,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,18.0,17.0,60.0,train,False,False
VTNQPKFIQCLBDU,c1ccccc1,C14H20ClNO2,0,270.12553302681204,Acetochlor,15,10;20;30;40;50;60;70;80;90;100;110;120;130;140,14,V,True,True,False,VTNQPKFIQCLBDU,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,23.0,21.0,130.0,train,False,False
VTRAEEWXHOVJFV,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,C24H26N6O3,0,447.21391515881203,Olmesartan,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VTRAEEWXHOVJFV,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,18.0,16.0,150.0,train,False,False
VUMQHLSPUAFKKK,c1ccc(C2CCCCC2)cc1,C15H23NO2,0,250.18015544281198,N-Desmethyltramadol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VUMQHLSPUAFKKK,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,1.0,1.0,10.0,train,False,False
VUNOFAIHSALQQH,C1CCCCC1,C13H25NO,0,212.20089088681198,N-ethyl-4-menthane-3-carboxamide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VUNOFAIHSALQQH,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,15.0,15.0,150.0,train,False,False
VVBLNCFGVYUYGU,O=C(c1ccccc1)c1ccccc1,C17H20N2O,0,269.16483972681203,Michler`s ketone,9,10;20;30;40;50;60;70;80,8,V,True,True,False,VVBLNCFGVYUYGU,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,21.0,19.0,80.0,train,False,False
VVUVJGRVEYHIHC,c1ccc2sc(N3CCOCC3)nc2c1,C11H12N2OS,0,221.07431047081198,2-Morpholin-4-yl-benzothiazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VVUVJGRVEYHIHC,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,17.0,15.0,70.0,train,False,False
VWPOSFSPZNDTMJ,c1ccc2c(c1)CCCC2,C17H27NO4,0,310.201284810812,Nadolol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VWPOSFSPZNDTMJ,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,18.0,15.0,140.0,train,False,False
VXUOFDJKYGDUJI,__ACYCLIC__VXUOFDJKYGDUJI,C22H46NO7P,0,468.3084659088119,1-Myristoyl-sn-glycero-3-phosphocholine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VXUOFDJKYGDUJI,2025-01-17,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,27.0,15.0,150.0,train,False,False
VYMDGNCVAMGZFE,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,C19H20N2O2,0,309.159754346812,Phenylbutazone,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VYMDGNCVAMGZFE,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,13.0,8.0,120.0,train,False,False
VYNGFCUGSYEOOZ,S=P(c1ccccc1)(c1ccccc1)c1ccccc1,C18H15PS,0,295.070484576812,Triphenylphosphine sulfide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VYNGFCUGSYEOOZ,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,13.0,13.0,130.0,train,False,False
VYRAHTPNSYEFTK,c1ccccc1,C9H12N2O2,0,181.09715409081198,Methyl-N-(3-amino-2-methylphenyl)carbamate,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,VYRAHTPNSYEFTK,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,7.0,7.0,150.0,train,False,False
VZTGWJFIMGVKSN,__ACYCLIC__VZTGWJFIMGVKSN,C10H21N2O+,1,186.17211617890197,Methacrylamidopropyltrimethylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,VZTGWJFIMGVKSN,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
WAUPCPBLQVSZQD,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C21H20O2P+,1,336.126819396902,(Methoxycarbonylmethyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WAUPCPBLQVSZQD,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
WBPYTXDJUQJLPQ,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1,C46H77NO17,0,916.5264264708121,Tylosin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WBPYTXDJUQJLPQ,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,41.0,34.0,150.0,val,False,False
WCXDHFDTOYPNIE,c1ccncc1,C10H11ClN4,0,223.07450049881197,Acetamiprid,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WCXDHFDTOYPNIE,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,16.0,13.0,60.0,train,False,False
WCYVLAMJCQZUCR,c1ccc(Nc2ccncc2)cc1,C16H20N4O4S,0,365.127802586812,Hydroxytorasemide,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WCYVLAMJCQZUCR,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,16.0,16.0,150.0,train,False,False
WECDUOXQLAIPQW,c1ccc(Cc2ccccc2)cc1,C15H18N2,0,227.15427504281197,"4,4`-Methylenebis(2-methylaniline)",16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,WECDUOXQLAIPQW,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,,,,,False,False
WFDXOXNFNRHQEC,c1ccc(Oc2cc(Oc3ccccc3)ncn2)cc1,C22H17N3O5,0,404.12409711081204,Azoxystrobin,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WFDXOXNFNRHQEC,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,30.0,26.0,150.0,test,False,False
WFFKSTRPZWRBEW,c1ccc(N=Nc2ccccc2)cc1,C18H19BrN6O5,0,479.067306274812,"N-[2-[(2-Bromo-4,6-dinitrophenyl)azo]-5-(diethylamino)phenyl]acetamide",25,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,False,False,False,WFFKSTRPZWRBEW,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,,,,,False,False
WFIYFFUAOQKJJS,__ACYCLIC__WFIYFFUAOQKJJS,C32H68P+,1,484.51259169290205,Tetraoctylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WFIYFFUAOQKJJS,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
WFPBWVIGMPXUGH,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,C22H22O2P+,1,350.142469460902,(3-Carboxypropyl)triphenylphosphonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WFPBWVIGMPXUGH,2025-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False
WHJNEXRQUQOSGB,c1ccccc1,C22H38NO2+,1,349.29698234290197,Benzyl-(1-methoxycarbonyl-undecyl)-dimethyl-ammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WHJNEXRQUQOSGB,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
WHODQVWERNSQEO,c1ccccc1,C6H6N2O3,0,155.045118518812,4-amino-2-nitrophenol,9,10;20;30;40;50;60;70;80,8,V,True,True,False,WHODQVWERNSQEO,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,6.0,6.0,60.0,train,False,False
WHTVZRBIWZFKQO,c1ccc2ncccc2c1,C18H26ClN3,0,320.188801978812,Chloroquine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WHTVZRBIWZFKQO,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,15.0,15.0,150.0,train,False,False
WIIZWVCIJKGZOK,c1ccccc1,C11H12Cl2N2O5,0,323.019603310812,Chloramphenicol,14,10;20;30;40;50;60;70;80;90;100;110;130;140,13,V,True,True,False,WIIZWVCIJKGZOK,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,31.0,24.0,130.0,train,False,False
WIKAJTNLVCYEQJ,c1ccccc1,C12H18N+,1,177.15065246290197,(Vinylbenzyl)trimethyl ammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WIKAJTNLVCYEQJ,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
WINHZLLDWRZWRT,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,C22H27FN4O2,0,399.21908079081203,Sunitinib,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WINHZLLDWRZWRT,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,17.0,16.0,150.0,train,False,False
WIQRCHMSJFFONW,c1ccc(COc2ccccc2)cc1,C16H16F3NO,0,296.125675258812,Norfluoxetine,7,10;20;110;120;130;140;150,7,V,True,True,False,WIQRCHMSJFFONW,2025-01-17,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,11.0,11.0,150.0,train,False,False
WJCNZQLZVWNLKY,c1ccc2[nH]c(-c3cscn3)nc2c1,C10H7N3S,0,202.04334469081198,Thiabendazole,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WJCNZQLZVWNLKY,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,36.0,28.0,60.0,train,False,False
WJFKNYWRSNBZNX,c1ccc2c(c1)Nc1ccccc1S2,C12H9NS,0,200.05284675481198,Phenothiazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WJFKNYWRSNBZNX,2025-01-17,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,16.0,15.0,150.0,train,False,False
WJNRPILHGGKWCK,c1ncncn1,C9H16ClN5,0,230.11669965881197,Propazine,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WJNRPILHGGKWCK,2025-01-17,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,6.0,6.0,50.0,train,False,False
WKBPZYKAUNRMKP,c1ccc(CCn2cncn2)cc1,C13H15Cl2N3,0,284.07157930681205,Penconazol,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WKBPZYKAUNRMKP,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,19.0,16.0,150.0,train,False,False
WLFDQEVORAMCIM,c1ccccc1,C9H11BrN2O2,0,259.007666158812,Metobromuron,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WLFDQEVORAMCIM,2025-01-17,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,11.0,7.0,50.0,train,False,False
WLPCAERCXQSYLQ,O=C(Nc1ccccc1)c1ccns1,C11H5Cl2N3OS,0,297.96031460681206,Isotianil,6,10;20;30;40;50,5,V,True,True,False,WLPCAERCXQSYLQ,2025-01-17,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,3.0,3.0,50.0,test,False,False
WNBGYVXHFTYOBY,c1ccccc1,C23H42N+,1,333.338453230902,Benzyl-dimethyl-tetradecylammonium,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,True,WNBGYVXHFTYOBY,2025-01-17,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,,,,,False,False
WOXKDUGGOYFFRN,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,C22H19N3O4,0,390.14483255481207,Tadalafil,16,10;20;30;40;50;60;70;80;90;100;110;120;130;140;150,15,V,True,True,False,WOXKDUGGOYFFRN,2025-01-17,True,True,True,True,True,True,False,False,True,True,True,True,False,False,True,True,18.0,16.0,150.0,train,False,False
