library,SpectrumID,Compound_Name,Adduct,Instrument,Ion_Mode,Precursor_MZ,Smiles,create_time,key
LDB_NEGATIVE,CCMSLIB00005719532,3-Methoxycolensoic acid,[2M-2H+Na],Orbitrap,Negative,965.394,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,GHBZVNHEVHMKOB
LDB_NEGATIVE,CCMSLIB00005719533,3-Methoxycolensoic acid,[2M-H],Orbitrap,Negative,943.412,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,GHBZVNHEVHMKOB
LDB_NEGATIVE,CCMSLIB00005719534,3-Methoxycolensoic acid,[M-H],Orbitrap,Negative,471.202,O=C1c2c(CCCCC)cc(OC)c(OC)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,GHBZVNHEVHMKOB
LDB_NEGATIVE,CCMSLIB00005719535,Alpha-collatolic acid,[2M-2H+Na],Orbitrap,Negative,1073.41,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:18:23.0,DQYWDDCXRXABIH
LDB_NEGATIVE,CCMSLIB00005719536,Alpha-collatolic acid,[2M-H],Orbitrap,Negative,1051.43,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:18:23.0,DQYWDDCXRXABIH
LDB_NEGATIVE,CCMSLIB00005719537,Alpha-collatolic acid,[M-H],Orbitrap,Negative,525.213,O=C1Oc2c(c3C[C@@](O)(CCCCC)OC(=O)c3c(O)c2)Oc2c1c(cc(c2)OC)CC(=O)CCCCC,2020-03-23 11:18:23.0,DQYWDDCXRXABIH
LDB_NEGATIVE,CCMSLIB00005719538,Alpha-Alectoronic acid,[2M-2H+Na],Orbitrap,Negative,1045.38,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:18:23.0,ZDIOCINAHISORH
LDB_NEGATIVE,CCMSLIB00005719539,Alpha-Alectoronic acid,[2M-H],Orbitrap,Negative,1023.4,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:18:23.0,ZDIOCINAHISORH
LDB_NEGATIVE,CCMSLIB00005719540,Alpha-Alectoronic acid,[M-H+CH3OH],Orbitrap,Negative,543.223,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:18:23.0,ZDIOCINAHISORH
LDB_NEGATIVE,CCMSLIB00005719541,Alpha-Alectoronic acid,[M-H],Orbitrap,Negative,511.197,O=C1Oc2c(c(CC(=O)CCCCC)c(C(=O)O)c(O)c2)Oc2c1c(cc(c2)O)CC(=O)CCCCC,2020-03-23 11:18:23.0,ZDIOCINAHISORH
LDB_NEGATIVE,CCMSLIB00005719542,3-Dechloro-4-O-methyldiploicin,[M-H+CH3OH],Orbitrap,Negative,433.001,O=C1c2c(C)c(Cl)c(OC)cc2Oc2c(O1)c(c(c(c2C)Cl)OC)Cl,2020-03-23 11:18:23.0,HEZSUFJPGFDKIG
LDB_NEGATIVE,CCMSLIB00005719543,Gangaleoidin,[2M-2H+Na],Orbitrap,Negative,844.997,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)cc(c(c2C)C(=O)OC)OC,2020-03-23 11:18:23.0,RPHAAJGBADUATP
LDB_NEGATIVE,CCMSLIB00005719544,Gangaleoidin,[M-H],Orbitrap,Negative,411.004,O=C1c2c(C)c(Cl)c(O)c(Cl)c2Oc2c(O1)cc(c(c2C)C(=O)OC)OC,2020-03-23 11:18:23.0,RPHAAJGBADUATP
LDB_NEGATIVE,CCMSLIB00005719545,3-Hydroxycolensoic acid,[2M-2H+Na],Orbitrap,Negative,937.362,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,VZPSCITXDMDLDC
LDB_NEGATIVE,CCMSLIB00005719546,3-Hydroxycolensoic acid,[2M-H],Orbitrap,Negative,915.38,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,VZPSCITXDMDLDC
LDB_NEGATIVE,CCMSLIB00005719547,3-Hydroxycolensoic acid,[M-H],Orbitrap,Negative,457.186,O=C1c2c(CCCCC)cc(OC)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,VZPSCITXDMDLDC
LDB_NEGATIVE,CCMSLIB00005719548,3-Hydroxyphysodic acid,[2M-2H+Na],Orbitrap,Negative,993.352,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,BQHHNAPTXQOPBW
LDB_NEGATIVE,CCMSLIB00005719549,3-Hydroxyphysodic acid,[2M-H],Orbitrap,Negative,971.37,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,BQHHNAPTXQOPBW
LDB_NEGATIVE,CCMSLIB00005719550,3-Hydroxyphysodic acid,[M-H],Orbitrap,Negative,485.181,O=C1c2c(CC(=O)CCCCC)cc(O)c(O)c2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,BQHHNAPTXQOPBW
LDB_NEGATIVE,CCMSLIB00005719551,Hypoprotocetraric acid,[2M-2H+Na],Orbitrap,Negative,709.153,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 11:18:23.0,CFPLLTGKDKZLIH
LDB_NEGATIVE,CCMSLIB00005719552,Hypoprotocetraric acid,[2M-H],Orbitrap,Negative,687.171,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 11:18:23.0,CFPLLTGKDKZLIH
LDB_NEGATIVE,CCMSLIB00005719553,Hypoprotocetraric acid,[M-H],Orbitrap,Negative,343.082,O=C1c2c(C)cc(O)c(C)c2Oc2c(O1)c(c(c(c2C)C(=O)O)O)C,2020-03-23 11:18:23.0,CFPLLTGKDKZLIH
LDB_NEGATIVE,CCMSLIB00005719554,Physodic acid,[2M-2H+Na],Orbitrap,Negative,961.362,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,KVTYWHGIZSCFLG
LDB_NEGATIVE,CCMSLIB00005719555,Physodic acid,[2M-H],Orbitrap,Negative,939.38,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,KVTYWHGIZSCFLG
LDB_NEGATIVE,CCMSLIB00005719556,Physodic acid,[M-H+CH3OH],Orbitrap,Negative,501.212,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,KVTYWHGIZSCFLG
LDB_NEGATIVE,CCMSLIB00005719557,Physodic acid,[M-H],Orbitrap,Negative,469.186,O=C1c2c(CC(=O)CCCCC)cc(O)cc2Oc2c(O1)cc(c(c2CCCCC)C(=O)O)O,2020-03-23 11:18:23.0,KVTYWHGIZSCFLG
LDB_NEGATIVE,CCMSLIB00005719558,Psoromic acid,[2M-2H+Na],Orbitrap,Negative,737.112,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 11:18:23.0,FUCWJKJZOHOLEO
LDB_NEGATIVE,CCMSLIB00005719559,Psoromic acid,[2M-H],Orbitrap,Negative,715.13,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 11:18:23.0,FUCWJKJZOHOLEO
LDB_NEGATIVE,CCMSLIB00005719560,Psoromic acid,[M-H+CH3OH],Orbitrap,Negative,389.087,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 11:18:23.0,FUCWJKJZOHOLEO
LDB_NEGATIVE,CCMSLIB00005719561,Psoromic acid,[M-H],Orbitrap,Negative,357.061,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(cc2C(=O)O)OC)C,2020-03-23 11:18:23.0,FUCWJKJZOHOLEO
LDB_NEGATIVE,CCMSLIB00005719562,Salazinic acid,[2M-2H+Na],Orbitrap,Negative,797.06,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 11:18:23.0,QQTKVXCQLZIJPP
LDB_NEGATIVE,CCMSLIB00005719563,Salazinic acid,[2M-H],Orbitrap,Negative,775.078,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 11:18:23.0,QQTKVXCQLZIJPP
LDB_NEGATIVE,CCMSLIB00005719564,Salazinic acid,[M-H],Orbitrap,Negative,387.035,O=C1c2c(C)cc(O)c(C=O)c2Oc2c(O1)c(c(c1c2C(O)OC1=O)O)CO,2020-03-23 11:18:23.0,QQTKVXCQLZIJPP
LDB_NEGATIVE,CCMSLIB00005719565,Picrolichenic acid,[2M-2H+Na],Orbitrap,Negative,905.372,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:18:23.0,LOGCRVAWKCZXQM
LDB_NEGATIVE,CCMSLIB00005719566,Picrolichenic acid,[2M-H],Orbitrap,Negative,883.391,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:18:23.0,LOGCRVAWKCZXQM
LDB_NEGATIVE,CCMSLIB00005719567,Picrolichenic acid,[M-H+CH3OH],Orbitrap,Negative,473.217,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:18:23.0,LOGCRVAWKCZXQM
LDB_NEGATIVE,CCMSLIB00005719568,Picrolichenic acid,[M-H],Orbitrap,Negative,441.191,CCCCCC1=CC(=O)C=C(OC)C21C(=O)Oc1c2c(c(c(c1)O)C(=O)O)CCCCC,2020-03-23 11:18:23.0,LOGCRVAWKCZXQM
LDB_NEGATIVE,CCMSLIB00005719569,Methyl beta-orcinolcarboxylate,[M-H],Orbitrap,Negative,195.066,Oc1c(C)c(O)cc(C)c1C(=O)OC,2020-03-23 11:18:23.0,UUQHKWMIDYRWHH
LDB_NEGATIVE,CCMSLIB00005719570,Didymic acid,[2M-2H+Na],Orbitrap,Negative,761.33,CCCCCc1c2c(cc(c1C(=O)O)O)oc1c2c(cc(c1)OC)CCC,2020-03-23 11:18:23.0,IDZVZCQOFFSQMO
LDB_NEGATIVE,CCMSLIB00005719571,Didymic acid,[2M-H],Orbitrap,Negative,739.348,CCCCCc1c2c(cc(c1C(=O)O)O)oc1c2c(cc(c1)OC)CCC,2020-03-23 11:18:23.0,IDZVZCQOFFSQMO
LDB_NEGATIVE,CCMSLIB00005719572,Didymic acid,[M-H],Orbitrap,Negative,369.17,CCCCCc1c2c(cc(c1C(=O)O)O)oc1c2c(cc(c1)OC)CCC,2020-03-23 11:18:23.0,IDZVZCQOFFSQMO
LDB_NEGATIVE,CCMSLIB00005719573,Isousnic acid,[2M-2H+Na],Orbitrap,Negative,709.153,Cc1c(c(C(=O)C)c(c2c1OC1=CC(=C(C(=O)C21C)C(=O)C)O)O)O,2020-03-23 11:18:23.0,GRIDHCOCFJSWSY
LDB_NEGATIVE,CCMSLIB00005719574,Isousnic acid,[M-H],Orbitrap,Negative,343.082,Cc1c(c(C(=O)C)c(c2c1OC1=CC(=C(C(=O)C21C)C(=O)C)O)O)O,2020-03-23 11:18:23.0,GRIDHCOCFJSWSY
LDB_NEGATIVE,CCMSLIB00005719575,Porphyrilic acid,[2M-2H+Na],Orbitrap,Negative,649.059,Oc1cc2c(c3c1C(=O)OC3)c1c(O)cc(C)c(C(=O)O)c1o2,2020-03-23 11:18:23.0,QZYZPZAPRHESDA
LDB_NEGATIVE,CCMSLIB00005719576,Porphyrilic acid,[2M-H],Orbitrap,Negative,627.078,Oc1cc2c(c3c1C(=O)OC3)c1c(O)cc(C)c(C(=O)O)c1o2,2020-03-23 11:18:23.0,QZYZPZAPRHESDA
LDB_NEGATIVE,CCMSLIB00005719577,Porphyrilic acid,[M-H],Orbitrap,Negative,313.035,Oc1cc2c(c3c1C(=O)OC3)c1c(O)cc(C)c(C(=O)O)c1o2,2020-03-23 11:18:23.0,QZYZPZAPRHESDA
LDB_NEGATIVE,CCMSLIB00005719578,Schizopeltic acid,[2M-2H+Na],Orbitrap,Negative,737.185,Cc1c(C(=O)OC)c(OC)cc2c1c1c(cc(c(C(=O)O)c1o2)C)OC,2020-03-23 11:18:23.0,WBIQYHZEYQDKCL
LDB_NEGATIVE,CCMSLIB00005719579,Schizopeltic acid,[2M-H],Orbitrap,Negative,715.203,Cc1c(C(=O)OC)c(OC)cc2c1c1c(cc(c(C(=O)O)c1o2)C)OC,2020-03-23 11:18:23.0,WBIQYHZEYQDKCL
LDB_NEGATIVE,CCMSLIB00005719580,Schizopeltic acid,[M-H],Orbitrap,Negative,357.097,Cc1c(C(=O)OC)c(OC)cc2c1c1c(cc(c(C(=O)O)c1o2)C)OC,2020-03-23 11:18:23.0,WBIQYHZEYQDKCL
LDB_NEGATIVE,CCMSLIB00005719581,Schizopeltic acid,[M-H+HCOOH],Orbitrap,Negative,403.103,Cc1c(C(=O)OC)c(OC)cc2c1c1c(cc(c(C(=O)O)c1o2)C)OC,2020-03-23 11:18:23.0,WBIQYHZEYQDKCL
LDB_NEGATIVE,CCMSLIB00005719582,Strepsilin,[2M-H],Orbitrap,Negative,539.098,O=C1OCc2c1c(cc1c2c2c(C)cc(O)cc2o1)O,2020-03-23 11:18:23.0,OOXFLIUVCWLPKE
LDB_NEGATIVE,CCMSLIB00005719583,Strepsilin,[M-H],Orbitrap,Negative,269.045,O=C1OCc2c1c(cc1c2c2c(C)cc(O)cc2o1)O,2020-03-23 11:18:23.0,OOXFLIUVCWLPKE
LDB_NEGATIVE,CCMSLIB00005719584,Strepsilin,[M+Cl],Orbitrap,Negative,305.022,O=C1OCc2c1c(cc1c2c2c(C)cc(O)cc2o1)O,2020-03-23 11:18:23.0,OOXFLIUVCWLPKE
LDB_NEGATIVE,CCMSLIB00005719585,Usnic acid,[2M-2H+Na],Orbitrap,Negative,709.153,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 11:18:23.0,WEYVVCKOOFYHRW
LDB_NEGATIVE,CCMSLIB00005719586,Usnic acid,[M-H+CH3OH],Orbitrap,Negative,375.108,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 11:18:23.0,WEYVVCKOOFYHRW
LDB_NEGATIVE,CCMSLIB00005719587,Usnic acid,[M-H],Orbitrap,Negative,343.082,CC12C(=O)C(=C(C=C1Oc1c2c(O)c(C)c(O)c1C(=O)C)O)C(=O)C,2020-03-23 11:18:23.0,WEYVVCKOOFYHRW
LDB_NEGATIVE,CCMSLIB00005719588,Pannaric acid,[M-H],Orbitrap,Negative,315.051,Cc1cc(O)c2c(oc3c2c(C)c(C(=O)O)c(O)c3)c1C(=O)O,2020-03-23 11:18:23.0,ZVWOMGLVQVBJQN
LDB_NEGATIVE,CCMSLIB00005719589,Pseudoplacodiolic acid,[2M-2H+K],Orbitrap,Negative,789.18,Oc1c(C(=O)C)c2OC3(C(C)(C(=O)C(=C(C3)O)C(=O)C)c2c(O)c1C)OC,2020-03-23 11:18:23.0,WWSUFZCWOJULTK
LDB_NEGATIVE,CCMSLIB00005719590,Pseudoplacodiolic acid,[2M-2H+Na],Orbitrap,Negative,773.206,Oc1c(C(=O)C)c2OC3(C(C)(C(=O)C(=C(C3)O)C(=O)C)c2c(O)c1C)OC,2020-03-23 11:18:23.0,WWSUFZCWOJULTK
LDB_NEGATIVE,CCMSLIB00005719591,Pseudoplacodiolic acid,[M-H],Orbitrap,Negative,375.108,Oc1c(C(=O)C)c2OC3(C(C)(C(=O)C(=C(C3)O)C(=O)C)c2c(O)c1C)OC,2020-03-23 11:18:23.0,WWSUFZCWOJULTK
LDB_NEGATIVE,CCMSLIB00005719592,Lobariolcarboxylic acid (Lobarin),[2M-2H+Na],Orbitrap,Negative,969.352,Oc1c(Oc2cc(OC)cc3c2C(=O)OC3(O)CCCC)c(CCCCC)c(c(c1)O)C(=O)O,2020-03-23 11:18:23.0,BWRBGHBJBQFFAW
LDB_NEGATIVE,CCMSLIB00005719593,Lobariolcarboxylic acid (Lobarin),[2M-H],Orbitrap,Negative,947.37,Oc1c(Oc2cc(OC)cc3c2C(=O)OC3(O)CCCC)c(CCCCC)c(c(c1)O)C(=O)O,2020-03-23 11:18:23.0,BWRBGHBJBQFFAW
LDB_NEGATIVE,CCMSLIB00005719594,Lobariolcarboxylic acid (Lobarin),[M-H-H2O],Orbitrap,Negative,455.171,Oc1c(Oc2cc(OC)cc3c2C(=O)OC3(O)CCCC)c(CCCCC)c(c(c1)O)C(=O)O,2020-03-23 11:18:23.0,BWRBGHBJBQFFAW
LDB_NEGATIVE,CCMSLIB00005719595,Lobariolcarboxylic acid (Lobarin),[M-H],Orbitrap,Negative,473.181,Oc1c(Oc2cc(OC)cc3c2C(=O)OC3(O)CCCC)c(CCCCC)c(c(c1)O)C(=O)O,2020-03-23 11:18:23.0,BWRBGHBJBQFFAW
LDB_NEGATIVE,CCMSLIB00005719596,Lobariolcarboxylic acid (Lobarin),[M-2H+Na],Orbitrap,Negative,495.163,Oc1c(Oc2cc(OC)cc3c2C(=O)OC3(O)CCCC)c(CCCCC)c(c(c1)O)C(=O)O,2020-03-23 11:18:23.0,BWRBGHBJBQFFAW
LDB_NEGATIVE,CCMSLIB00005719597,Confluentic acid,[2M-2H+Na],Orbitrap,Negative,1021.46,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 11:18:23.0,UANVCGQMNRTKGM
LDB_NEGATIVE,CCMSLIB00005719598,Confluentic acid,[2M-H],Orbitrap,Negative,999.474,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 11:18:23.0,UANVCGQMNRTKGM
LDB_NEGATIVE,CCMSLIB00005719599,Confluentic acid,[M-H],Orbitrap,Negative,499.233,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 11:18:23.0,UANVCGQMNRTKGM
LDB_NEGATIVE,CCMSLIB00005719600,Confluentic acid,[M+Cl],Orbitrap,Negative,535.21,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 11:18:23.0,UANVCGQMNRTKGM
LDB_NEGATIVE,CCMSLIB00005719601,Confluentic acid,[M-H+HCOOH],Orbitrap,Negative,545.239,CCCCCc1cc(cc(c1C(=O)O)OC)OC(=O)c1c(cc(cc1CC(=O)CCCCC)OC)O,2020-03-23 11:18:23.0,UANVCGQMNRTKGM
LDB_NEGATIVE,CCMSLIB00005719602,5-Chlorodivaricatinic acid,[2M-2H+Na],Orbitrap,Negative,509.075,O=C(O)c1c(CCC)c(Cl)c(OC)cc1O,2020-03-23 11:18:23.0,JRBWSDAHJPBRDM
LDB_NEGATIVE,CCMSLIB00005719603,5-Chlorodivaricatinic acid,[2M-H],Orbitrap,Negative,487.093,O=C(O)c1c(CCC)c(Cl)c(OC)cc1O,2020-03-23 11:18:23.0,JRBWSDAHJPBRDM
LDB_NEGATIVE,CCMSLIB00005719604,5-Chlorodivaricatinic acid,[M-H],Orbitrap,Negative,243.042,O=C(O)c1c(CCC)c(Cl)c(OC)cc1O,2020-03-23 11:18:23.0,JRBWSDAHJPBRDM
LDB_NEGATIVE,CCMSLIB00005719605,5-Chloroorsellinic acid,[2M-2H+Na],Orbitrap,Negative,424.981,O=C(O)c1c(C)c(Cl)c(O)cc1O,2020-03-23 11:18:23.0,GZQRFGTYUAPOOM
LDB_NEGATIVE,CCMSLIB00005719606,5-Chloroorsellinic acid,[M-H],Orbitrap,Negative,200.995,O=C(O)c1c(C)c(Cl)c(O)cc1O,2020-03-23 11:18:23.0,GZQRFGTYUAPOOM
LDB_NEGATIVE,CCMSLIB00005719607,Atranol,[2M-H],Orbitrap,Negative,303.087,Cc1cc(c(c(c1)O)C=O)O,2020-03-23 11:18:23.0,JASONGFGOLHLGB
LDB_NEGATIVE,CCMSLIB00005719608,Atranol,[M-H],Orbitrap,Negative,151.04,Cc1cc(c(c(c1)O)C=O)O,2020-03-23 11:18:23.0,JASONGFGOLHLGB
LDB_NEGATIVE,CCMSLIB00005719609,b-Orcinolcarboxylic acid,[2M-2H+Na],Orbitrap,Negative,385.09,Cc1c(O)c(C(=O)O)c(C)cc1O,2020-03-23 11:18:23.0,VHNLJRRECIZZPX
LDB_NEGATIVE,CCMSLIB00005719610,b-Orcinolcarboxylic acid,[M-H],Orbitrap,Negative,181.05,Cc1c(O)c(C(=O)O)c(C)cc1O,2020-03-23 11:18:23.0,VHNLJRRECIZZPX
LDB_NEGATIVE,CCMSLIB00005719611,Olivetolcarboxylic acid,[2M-2H+Na],Orbitrap,Negative,469.184,CCCCCc1cc(cc(c1C(=O)O)O)O,2020-03-23 11:18:23.0,SXFKFRRXJUJGSS
LDB_NEGATIVE,CCMSLIB00005719612,Olivetolcarboxylic acid,[2M-H],Orbitrap,Negative,447.202,CCCCCc1cc(cc(c1C(=O)O)O)O,2020-03-23 11:18:23.0,SXFKFRRXJUJGSS
LDB_NEGATIVE,CCMSLIB00005719613,Olivetolcarboxylic acid,[M-H],Orbitrap,Negative,223.097,CCCCCc1cc(cc(c1C(=O)O)O)O,2020-03-23 11:18:23.0,SXFKFRRXJUJGSS
LDB_NEGATIVE,CCMSLIB00005719614,Olivetonide,[2M-H],Orbitrap,Negative,495.202,O=c1oc(CCCCC)cc2c1c(cc(c2)O)O,2020-03-23 11:18:23.0,FIMFRMRZGBUYMV
LDB_NEGATIVE,CCMSLIB00005719615,Olivetonide,[M-H],Orbitrap,Negative,247.097,O=c1oc(CCCCC)cc2c1c(cc(c2)O)O,2020-03-23 11:18:23.0,FIMFRMRZGBUYMV
LDB_NEGATIVE,CCMSLIB00005719616,Olivetonide,[M+Cl],Orbitrap,Negative,283.074,O=c1oc(CCCCC)cc2c1c(cc(c2)O)O,2020-03-23 11:18:23.0,FIMFRMRZGBUYMV
LDB_NEGATIVE,CCMSLIB00005719617,Orsellinic acid,[2M-2H+Na],Orbitrap,Negative,357.059,Cc1cc(cc(c1C(=O)O)O)O,2020-03-23 11:18:23.0,AMKYESDOVDKZKV
LDB_NEGATIVE,CCMSLIB00005719618,Orsellinic acid,[M-H],Orbitrap,Negative,167.034,Cc1cc(cc(c1C(=O)O)O)O,2020-03-23 11:18:23.0,AMKYESDOVDKZKV
LDB_NEGATIVE,CCMSLIB00005719619,Rhizonic acid,[2M-2H+Na],Orbitrap,Negative,413.121,O=C(O)c1c(C)cc(OC)c(C)c1O,2020-03-23 11:18:23.0,BMRVNZZVDSVOQG
LDB_NEGATIVE,CCMSLIB00005719620,Rhizonic acid,[M-H],Orbitrap,Negative,195.066,O=C(O)c1c(C)cc(OC)c(C)c1O,2020-03-23 11:18:23.0,BMRVNZZVDSVOQG
LDB_NEGATIVE,CCMSLIB00005719621,"""3,5-Dichlororsellinic acid""",[2M-2H+Na],Orbitrap,Negative,492.903,O=C(O)c1c(C)c(Cl)c(O)c(Cl)c1O,2020-03-23 11:18:23.0,QZKUNAATQJYHIC
LDB_NEGATIVE,CCMSLIB00005719622,"""3,5-Dichlororsellinic acid""",[M-H],Orbitrap,Negative,234.956,O=C(O)c1c(C)c(Cl)c(O)c(Cl)c1O,2020-03-23 11:18:23.0,QZKUNAATQJYHIC
LDB_NEGATIVE,CCMSLIB00005719623,D-Mannitol,[M-H-H2O],Orbitrap,Negative,163.061,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 11:18:23.0,FBPFZTCFMRRESA
LDB_NEGATIVE,CCMSLIB00005719624,D-Mannitol,[M-H],Orbitrap,Negative,181.071,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 11:18:23.0,FBPFZTCFMRRESA
LDB_NEGATIVE,CCMSLIB00005719625,D-Mannitol,[M+Cl],Orbitrap,Negative,217.048,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 11:18:23.0,FBPFZTCFMRRESA
LDB_NEGATIVE,CCMSLIB00005719626,D-Mannitol,[M-H+HCOOH],Orbitrap,Negative,227.077,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,2020-03-23 11:18:23.0,FBPFZTCFMRRESA
LDB_NEGATIVE,CCMSLIB00005719627,Divaric acid,[2M-2H+Na],Orbitrap,Negative,413.121,O=C(O)c1c(CCC)cc(O)cc1O,2020-03-23 11:18:23.0,RIVVNGIVVYEIRS
LDB_NEGATIVE,CCMSLIB00005719628,Divaric acid,[M-H],Orbitrap,Negative,195.066,O=C(O)c1c(CCC)cc(O)cc1O,2020-03-23 11:18:23.0,RIVVNGIVVYEIRS
LDB_NEGATIVE,CCMSLIB00005719629,4-O-methylolivetolcarboxylic acid,[2M-2H+Na],Orbitrap,Negative,497.215,Oc1cc(OC)cc(CCCCC)c1C(=O)O,2020-03-23 11:18:23.0,JWSADSZPLGCVPA
LDB_NEGATIVE,CCMSLIB00005719630,4-O-methylolivetolcarboxylic acid,[M-H],Orbitrap,Negative,237.113,Oc1cc(OC)cc(CCCCC)c1C(=O)O,2020-03-23 11:18:23.0,JWSADSZPLGCVPA
LDB_NEGATIVE,CCMSLIB00005719631,Haematommic acid,[M-H-H2O],Orbitrap,Negative,177.019,Cc1cc(c(c(c1C(=O)O)O)C=O)O,2020-03-23 11:18:23.0,KCOOTJRKKIDHTM
LDB_NEGATIVE,CCMSLIB00005719632,Haematommic acid,[M-H],Orbitrap,Negative,195.029,Cc1cc(c(c(c1C(=O)O)O)C=O)O,2020-03-23 11:18:23.0,KCOOTJRKKIDHTM
LDB_NEGATIVE,CCMSLIB00005719633,Hypothallin,[M-H],Orbitrap,Negative,471.228,CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)OC[C@@H](NC(=O)c1ccccc1)Cc1ccccc1,2020-03-23 11:18:23.0,JOOSAYNHLJGJCN
LDB_NEGATIVE,CCMSLIB00005719634,Hypothallin,[M-H+HCOOH],Orbitrap,Negative,517.234,CC(C)C[C@H](NC(=O)c1ccccc1)C(=O)OC[C@@H](NC(=O)c1ccccc1)Cc1ccccc1,2020-03-23 11:18:23.0,JOOSAYNHLJGJCN
