key,scaffold_group,name,smiles,labs,instrument_types,instrument_models,n_records,ce_strings_by_lab,max_distinct_ce_strings_within_one_lab,max_distinct_single_numeric_ce_within_one_lab,mh_in_dev_range,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_C,pass_B
VZCYOOQTPOCHFL,__ACYCLIC__VZCYOOQTPOCHFL,MALEATE,OC(=O)\C=C/C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG,True,False,False,False,False,True,True,False,1,1,False,False
VZXPDPZARILFQX,__ACYCLIC__VZXPDPZARILFQX,O-Acetylserine,CC(=O)OC[C@H](N)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,True,True,False,5,1,False,False
WBYWAXJHAXSJNI,c1ccccc1,Cinnamic acid,C1=CC=C(C=C1)C=CC(=O)O,MC19;MC20,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;NOT_FETCHED;Thermo Scientific Q-Exactive Focus",7,"{""MC19"": [""45eV""], ""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,3,2,False,False
WCBFKVBQHXJRCX,O=c1ccc2cc3c(cc2o1)OCC3,Celereoin,CC(C)(C1CC2=C(O1)C=C3C(=C2O)C=CC(=O)O3)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,4,0,False,True
WCGUUGGRBIKTOS,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,Ursolic acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,MC09;MC25,LC-ESI-ITFT;LC-ESI-QFT,"LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific);QE Focus, Thermo Scientfic; UPLC I-Class, Waters",2,"{""MC09"": [""15,30,45 (NCE)""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,8,3,False,False
WFPZSXYXPSUOPY,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OC1CCCCO1,ADP-GLUCOSE,NC1=C2N=CN([C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,1,1,False,False
WHBHBVVOGNECLV,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,Cortexolone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,7,3,False,False
WHOOUMGHGSPMGR,c1ccc2[nH]ccc2c1,INDOLEACETALDEHYDE,O=CCC1=CNC2=CC=CC=C12,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,5,3,False,False
WHTCPDAXWFLDIH,c1ncc2ncn(C3CCCO3)c2n1,"ADENOSINE 3',5'-DIPHOSPHATE",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@H]1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,3,2,False,False
WHUUTDBJXJRKMK,__ACYCLIC__WHUUTDBJXJRKMK,L-Glutamic acid,N[C@@H](CCC(O)=O)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,True,5,1,False,False
WILLZMOKUUPJSL,O=C1CCCO1,N-Dodecanoyl-L-homoserine lactone,CCCCCCCCCCCC(=O)N[C@H]1CCOC1=O,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,5,1,False,False
WJXSWCUQABXPFS,c1ccccc1,3-Hydroxyanthranilic acid,NC1=C(O)C=CC=C1C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,9,7,False,False
WLJVXDMOQOGPHL,c1ccccc1,PHENYLACETATE,OC(=O)CC1=CC=CC=C1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,3,3,False,False
WLPJMCCYDZFCBL,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,Quercetin.Glc.Rha.Rha,c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1O[C@H]([C@@H](O)[C@@H](O)[C@H]1O[C@H]1[C@@H]([C@H]([C@@H](O)[C@@H](C)O1)O)O)CO)c1ccc(c(c1)O)O)O)O[C@H]1[C@H]([C@H]([C@@H](O)[C@H](C)O1)O)O,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,10,3,False,False
WMBWREPUVVBILR,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,Epigallocatechin gallate,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,MC19;MC25,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300;LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific)",2,"{""MC19"": [""45eV""], ""MC25"": [""0.3""]}",1,1,True,0,1,True,test,True,True,True,True,ENTACT-MIX-LISTS-499-503-505;LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-NEG;LCSB-POS-V2-SPECTRA,True,False,False,False,False,True,True,False,1,1,False,False
WNDQSPDGUVFEGS,O=C1CC2CC=CCCC2O1,8-Epi-Xanthatine-Cysteine,O=C(O)[C@@H](N)CSCC1C(=O)O[C@@H]2CC(C)C(=CC[C@H]12)/C=C/C(C)=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
WRHZVMBBRYBTKZ,c1cc[nH]c1,PYRROLE-2-CARBOXYLATE,OC(=O)C1=CC=CN1,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,False,True,False,False,,True,False,False,False,False,True,True,False,5,1,False,False
WRYLLOROOPMFIC,C=C1C(=O)OC2C=CCCC3OC3CCC12,"Leptocarpin, 15-hydroxy",C\C=C(\C)C(=O)O[C@@H]2C[C@@]3(C)O[C@@H]3C[C@H](O)C(CO)=C[C@@H]1OC(=O)C(=C)[C@@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,5,0,True,True
WSMYVTOQOOLQHP,__ACYCLIC__WSMYVTOQOOLQHP,Malondialdehyde,O=CCC=O,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,1,0,True,True
WTARULDDTDQWMU,C=C1CCC2CC1C2,(-)-β-Pinene,CC1(C2CCC(=C)C1C2)C,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,5,1,False,False
WTDRDQBEARUVNC,c1ccccc1,L-Dopa,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,False,False,1,1,False,False
WTEVQBCEXWBHNA,__ACYCLIC__WTEVQBCEXWBHNA,Citral,CC(=CCCC(=CC=O)C)C,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,False,True,True,,True,False,False,False,False,True,True,False,5,0,False,False
WTROTTYFRJDSKY,C=C1C(=O)OC2C=CCCC=CCCC12,Eupaserrin,C/C=C(\COC(=O)C)/C(=O)OC1C/C(=C\C(C/C(=C\C2C1C(=C)C(=O)O2)/C)O)/C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,3,0,False,True
WUADCCWRTIWANL,O=c1c(-c2ccccc2)coc2ccccc12,Biochanin A,COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,LCSB-ALL-MASSBANK-V1-EXPOSURE-SET;LCSB-DEV;LCSB-NEG;LCSB-POS-V2-SPECTRA;V2-DEVELOPMENT-POPULATION,True,False,False,False,False,True,True,False,20,5,False,False
WUUGFSXJNOTRMR,c1ncc2ncn(C3CCCO3)c2n1,5'-Methylthioadenosine,CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
WVGDKDVANZQJCU,O=C1CC2CC=CCCC2O1,8-Epi-Xanthatine-Glutathione,O=C(O)[C@@H](N)CCC(=O)N[C@@H](CSCC1C(=O)O[C@@H]2CC(C)C(=CC[C@H]12)/C=C/C(C)=O)C(=O)NCC(=O)O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
WVIMUEUQJFPNDK,O=c1ncccn1C1CCCO1,CDP-ETHANOLAMINE,NCCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,1,1,False,False
WVMUCBHSEHBMKA,__ACYCLIC__WVMUCBHSEHBMKA,3-Sulfinoalanine,C([C@@H](C(=O)O)N)S(=O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",6,"{""MC20"": [""10"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",5,5,True,0,1,True,train,True,False,False,False,,False,False,False,False,False,False,False,False,1,0,False,False
WWNNZCOKKKDOPX,c1cc[nH+]cc1,TRIGONELLINE,C[N+]1=CC(=CC=C1)C([O-])=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,11,2,False,False
WWUZIQQURGPMPG,__ACYCLIC__WWUZIQQURGPMPG,Sphingosine,CCCCCCCCCCCCC\C=C\C(O)C(N)CO,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,2,1,False,False
WXNXCEHXYPACJF,__ACYCLIC__WXNXCEHXYPACJF,N-ACETYLLEUCINE,CC(C)C[C@H](NC(C)=O)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,6,1,False,False
WXTMDXOMEHJXQO,c1ccccc1,"2,5-DIHYDROXYBENZOATE",OC(=O)C1=CC(O)=CC=C1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,5,4,False,False
WXUOSNJWDJOHGW,O=c1ccc2ccccc2o1,5-Geranyloxy-7-methoxycoumarin,CC(=CCCC(=CCOC1=C2C=CC(=O)OC2=CC(=C1)OC)C)C,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,False,,False,True,True,True,,True,False,False,False,False,True,False,False,7,0,False,False
WYMIUUFTRTVGOL,C=C1C(=O)OC2C=CCCC=CCCC12,Costunolide-Glutathione,O=C(O)[C@@H](N)CCC(=O)N[C@@H](CS\C=C1\[C@@H]2CCC(C)=CCCC(C)=C[C@H]2OC1=O)C(=O)NCC(=O)O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
XBEGAIQGFSZRBK,C=C1C(=O)OC2C=CCCC=CCCC12,8β-ethoxy-9α-hydroxy-14-oxo-acanthospermolide,C=C1[C@@H]2[C@H](OCC)[C@H](O)C(=CCCC(C)=C[C@H]2OC1=O)C=O,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,4,1,False,True
XDROKJSWHURZGO,O=c1ccc2ccc3occc3c2o1,Angelicin,C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,False,True,True,False,,True,False,False,False,False,True,True,False,2,1,False,False
XDXIAQOSOXGFSV,O=C1CCCNC1CC1CCC2C1CCC1C3CCCCC3CCC12,"(3S,5S,8R,9S,10S,13S,14S,16S,17R)-10,13-dimethyl-17-((S)-1-((2R,5R)-5-methyl-3-oxopiperidin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",C[C@@]12[C@](CC[C@]3([H])[C@@]([H])2CC[C@@]4(C)[C@@]3([H])C[C@H](OC(C)=O)[C@]4([H])[C@H](C)[C@@H]5C(C[C@@H](C)CN5)=O)([H])C[C@@H](OC(C)=O)CC1,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,2,0,True,True
XFVLNEYIZGZDHP,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,Zaluzanin C,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1C[C@@H](C3=C)O)OC(=O)C2=C,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,9,0,False,True
XGYIMTFOTBMPFP,c1ncc2ncn(C3CCCO3)c2n1,5'-DEOXYADENOSINE,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,5,3,False,False
XHCADAYNFIFUHF,O=c1ccc2cc(OC3CCCCO3)ccc2o1,Esculin,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,1,False,False
XHMJOUIAFHJHBW,C1CCOCC1,GLUCOSAMINE 6-PHOSPHATE,N[C@H]1[C@@H](O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,False,False,False,1,1,False,False
XIDIVFMWQIDOAK,C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,"(20R,22S,25S)-22,26-Epimino-5alpha-cholestan-3beta,20-diol",C[C@H](CN1)CC[C@H]1[C@](C)(O)[C@H]2CC[C@@]3([H])[C@]4([H])CC[C@@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]23C,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""70 HCD""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,True,True
XJMMNTGIMDZPMU,__ACYCLIC__XJMMNTGIMDZPMU,METHYGLUTARATE,CC(CC(O)=O)CC(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,False,,False,False,True,True,,True,False,False,False,False,True,True,False,2,0,False,False
XKBJVQHMEXMFDZ,__ACYCLIC__XKBJVQHMEXMFDZ,1-octadecylglycero-3-phosphocholine,CCCCCCCCCCCCCCCCCCOCC(O)COP([O-])(=O)OCC[N+](C)(C)C,MC20,LC-ESI-ITFT,NOT_FETCHED;Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,False,True,False,False,,False,False,False,False,False,False,False,False,1,1,False,False
XLBVNMSMFQMKEY,__ACYCLIC__XLBVNMSMFQMKEY,N-METHYLGLUTAMATE,CNC(CCC(=O)O)C(=O)O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,False,False,False,5,1,False,False
XMGQYMWWDOXHJM,C1=CCCCC1,(S)-(-)-Limonene,CC1=CCC(CC1)C(=C)C,MC01,APCI-ITFT,Orbitrap Elite,1,"{""MC01"": [""35 CID""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,True,True,False,5,0,False,True
XMOCLSLCDHWDHP,c1ccc(C2CCc3ccccc3O2)cc1,(-)-epigallocatechin,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,4,1,False,False
XNPAXHDGELHGIN,C=C1C(=O)OC2C=CCCC3OC3CCC12,"Leptocarpin, 14-hydroxy",C\C=C(\C)C(=O)O[C@@H]2C[C@@]3(CO)O[C@@H]3C[C@H](O)C(C)=C[C@@H]1OC(=O)C(=C)[C@@H]12,MC14,LC-ESI-ITFT,"Q Exactive Plus, ThermoFisher Scientific",1,"{""MC14"": [""50eV""]}",1,1,True,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,5,0,True,True
XNSAINXGIQZQOO,O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1,THYROTROPIN RELEASING HORMONE,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
XOAAWQZATWQOTB,__ACYCLIC__XOAAWQZATWQOTB,TAURINE,NCCS(O)(=O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
XOMRRQXKHMYMOC,__ACYCLIC__XOMRRQXKHMYMOC,L-Palmitoylcarnitine,CCCCCCCCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,MC20,LC-ESI-ITFT,Thermo Scientific Q-Exactive Focus,6,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""]}",6,6,True,0,1,True,train,True,True,False,False,,False,False,False,False,False,True,True,False,3,1,False,False
XQYZDYMELSJDRZ,c1ccc(Cc2nccc3ccccc23)cc1,papaverine,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,MC25,LC-ESI-ITFT,LTQ-Orbitrap XL hybrid mass spectrometer (Thermo Scientific),1,"{""MC25"": [""0.3""]}",1,1,True,0,1,True,train,True,True,True,True,V2-DEVELOPMENT-POPULATION;WUR-DEV-ANALYSIS;WUR-POS-IDENTITY,True,False,False,False,False,True,True,False,11,1,False,False
XRKBRPFTFKKHEF,O=C(C=Cc1ccccc1)OC1CCCCO1,Sinapoyl.glucoside,c1(cc(c(c(c1)OC)O)OC)/C=C/C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO,MC15,LC-ESI-ITFT,q exactive focus thermo,1,"{""MC15"": [""30""]}",1,1,True,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,False,True
XRQSPUXANRGDAV,O=c1cc(-c2ccccc2)oc2ccccc12,5-Methoxyflavone,COC1=CC=CC2=C1C(=O)C=C(O2)C3=CC=CC=C3,MC19,LC-ESI-ITFT,"LTQ Orbitrap XL, Thermo Scientfic; Dionex Ultimate 300",1,"{""MC19"": [""45eV""]}",1,1,True,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,15,9,False,False
XTWYTFMLZFPYCI,c1ncc2ncn(C3CCCO3)c2n1,ADP,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,False,False,,True,False,False,False,False,True,True,False,3,2,False,False
XUYPXLNMDZIRQH,__ACYCLIC__XUYPXLNMDZIRQH,N-ACETYLMETHIONINE,CSCCC(NC(C)=O)C(O)=O,MC22,LC-ESI-QFT,"Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic",1,"{""MC22"": [""30eV""]}",1,1,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,1,1,False,False
XVOYSCVBGLVSOL,__ACYCLIC__XVOYSCVBGLVSOL,Cysteic acid,NC(CS(O)(=O)=O)C(O)=O,MC20;MC22,LC-ESI-ITFT;LC-ESI-QFT,"NOT_FETCHED;Q-Exactive Orbitrap, Thermo Scientfic; Ultimate 3000 HPLC, Thermo Scientfic;Thermo Scientific Q-Exactive Focus",7,"{""MC20"": [""10"", ""100"", ""20"", ""30"", ""40"", ""60""], ""MC22"": [""30eV""]}",6,6,True,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,False,False,1,1,False,False
